agent_id,origins,destinations,path,free_flow_time,total_length,mean_speed,speed_std,speed_range,pct_high_speed,pct_motorway,pct_trunk,pct_primary,pct_secondary,pct_tertiary,pct_unclassified,pct_residential,lane_changes_per_km,priority_changes_per_km,yield_priority_changes_per_km,traffic_lights_per_km,bearing_std,turns_per_km,left_yield_turns_per_km,mean_circuity,edge_length_std,edges_per_km,h3_sequence,cluster,representant_of_cluster
0,-144875560#0,-25329978#4,"-144875560#0,144875502#3,144875502#4,49247553#0,49247553#1,49247553#2,49247553#3,-519902513#3,-519902513#2,-519902513#1,-519902513#0,-1307929469,-1307929468,-1008296838#2,-1008296838#1,-1008296838#0,-1209786786#1,-1209786786#0,-1209786785#0,-560395151#5,-560395151#4,-560395151#3,-560395151#2,-560395151#0,164272030#0,164272030#1,164272030#2,164272030#4,164272030#5,164272030#6,164272030#7,-25329978#9,-25329978#8,-25329978#7,-25329978#6,-25329978#5,-25329978#4",1.8765538756899445,1912.352945362566,50.00399999999999,1.4406875764190422e-14,0.0,1.0,0.0,0.0,0.0,0.3920002085835947,0.4935263052856397,0.0,0.1144734861307657,0.0,4.706244222241975,0.5229160246935528,3.6604121728548695,41.56545242171036,1.0458320493871056,0.0,1.2222330176634195,56.07936395789724,19.34789291366145,"8a75582408e7fff,8a75582408c7fff,8a75582408d7fff,8a75582408f7fff,8a7558240127fff,8a75582401affff,8a7558240187fff,8a755824019ffff,8a755824054ffff,8a755824055ffff,8a7558240477fff,8a755824040ffff,8a75582404e7fff,8a755824041ffff,8a7558240417fff,8a75582404a7fff,8a75582404b7fff,8a7558240497fff",4,0
0,-144875560#0,-25329978#4,"-144875560#0,144875502#3,144875502#4,49247553#0,49247553#1,49247553#2,49247553#3,-519902513#3,-519902513#2,-519902513#1,-519902513#0,-1307929469,-1307929468,-1008296838#2,-1008296838#1,-1008296838#0,-1209786786#1,-1209786786#0,-1209786785#0,-560395151#5,-560395151#4,-560395151#3,-560395151#2,-560395151#0,164272030#0,164272030#1,164272030#2,164272030#4,164272030#5,164272030#6,164272030#7,-25329978#9,-25329978#8,-25329978#7,-25329978#6,-25329978#5,-25329978#4",1.8765538756899445,1912.352945362566,50.00399999999999,1.4406875764190422e-14,0.0,1.0,0.0,0.0,0.0,0.3920002085835947,0.4935263052856397,0.0,0.1144734861307657,0.0,4.706244222241975,0.5229160246935528,3.6604121728548695,41.56545242171036,1.0458320493871056,0.0,1.2222330176634195,56.07936395789724,19.34789291366145,"8a75582408e7fff,8a75582408c7fff,8a75582408d7fff,8a75582408f7fff,8a7558240127fff,8a75582401affff,8a7558240187fff,8a755824019ffff,8a755824054ffff,8a755824055ffff,8a7558240477fff,8a755824040ffff,8a75582404e7fff,8a755824041ffff,8a7558240417fff,8a75582404a7fff,8a75582404b7fff,8a7558240497fff",4,1
0,-144875560#0,-25329978#4,"-144875560#0,144875502#3,144875502#4,49247553#0,49247553#1,49247553#2,49247553#3,-519902513#3,-519902513#2,-519902513#1,-519902513#0,-1307929469,-1307929468,-1008296838#2,-1008296838#1,-1008296838#0,-1209786786#1,-1209786786#0,-1209786785#0,-560395151#5,-560395151#4,-560395151#3,-560395151#2,-560395151#0,164272030#0,164272030#1,164272030#2,164272030#4,164272030#5,164272030#6,164272030#7,-25329978#9,-25329978#8,-25329978#7,-25329978#6,-25329978#5,-25329978#4",1.8765538756899445,1912.352945362566,50.00399999999999,1.4406875764190422e-14,0.0,1.0,0.0,0.0,0.0,0.3920002085835947,0.4935263052856397,0.0,0.1144734861307657,0.0,4.706244222241975,0.5229160246935528,3.6604121728548695,41.56545242171036,1.0458320493871056,0.0,1.2222330176634195,56.07936395789724,19.34789291366145,"8a75582408e7fff,8a75582408c7fff,8a75582408d7fff,8a75582408f7fff,8a7558240127fff,8a75582401affff,8a7558240187fff,8a755824019ffff,8a755824054ffff,8a755824055ffff,8a7558240477fff,8a755824040ffff,8a75582404e7fff,8a755824041ffff,8a7558240417fff,8a75582404a7fff,8a75582404b7fff,8a7558240497fff",4,2
0,-144875560#0,-25329978#4,"-144875560#0,144875502#3,144875502#4,49247553#0,49247553#1,49247553#2,49247553#3,-519902513#3,-519902513#2,-519902513#1,-519902513#0,-1307929469,-1307929468,-1008296838#2,-1008296838#1,-1008296838#0,-1209786786#1,-1209786786#0,-1209786785#0,-560395151#5,-560395151#4,-560395151#3,-560395151#2,-560395151#0,164272030#0,164272030#1,164272030#2,164272030#4,164272030#5,164272030#6,164272030#7,-25329978#9,-25329978#8,-25329978#7,-25329978#6,-25329978#5,-25329978#4",1.8765538756899445,1912.352945362566,50.00399999999999,1.4406875764190422e-14,0.0,1.0,0.0,0.0,0.0,0.3920002085835947,0.4935263052856397,0.0,0.1144734861307657,0.0,4.706244222241975,0.5229160246935528,3.6604121728548695,41.56545242171036,1.0458320493871056,0.0,1.2222330176634195,56.07936395789724,19.34789291366145,"8a75582408e7fff,8a75582408c7fff,8a75582408d7fff,8a75582408f7fff,8a7558240127fff,8a75582401affff,8a7558240187fff,8a755824019ffff,8a755824054ffff,8a755824055ffff,8a7558240477fff,8a755824040ffff,8a75582404e7fff,8a755824041ffff,8a7558240417fff,8a75582404a7fff,8a75582404b7fff,8a7558240497fff",4,3
0,-144875560#0,-25329978#4,"-144875560#0,144875502#3,144875502#4,49247553#0,49247553#1,49247553#2,49247553#3,-519902513#3,-519902513#2,-519902513#1,-519902513#0,-1307929469,-1307929468,-1008296838#2,-1008296838#1,-1008296838#0,-1209786786#1,-1209786786#0,-1209786785#0,-560395151#5,-560395151#4,-560395151#3,-560395151#2,-560395151#0,164272030#0,164272030#1,164272030#2,164272030#4,164272030#5,164272030#6,164272030#7,-25329978#9,-25329978#8,-25329978#7,-25329978#6,-25329978#5,-25329978#4",1.8765538756899445,1912.352945362566,50.00399999999999,1.4406875764190422e-14,0.0,1.0,0.0,0.0,0.0,0.3920002085835947,0.4935263052856397,0.0,0.1144734861307657,0.0,4.706244222241975,0.5229160246935528,3.6604121728548695,41.56545242171036,1.0458320493871056,0.0,1.2222330176634195,56.07936395789724,19.34789291366145,"8a75582408e7fff,8a75582408c7fff,8a75582408d7fff,8a75582408f7fff,8a7558240127fff,8a75582401affff,8a7558240187fff,8a755824019ffff,8a755824054ffff,8a755824055ffff,8a7558240477fff,8a755824040ffff,8a75582404e7fff,8a755824041ffff,8a7558240417fff,8a75582404a7fff,8a75582404b7fff,8a7558240497fff",4,4
1,-29271718#1,-136140217#0,"-29271718#1,29271718#1,29271718#2,-29271639#3,-29271639#2,-29271639#1,-29271639#0,513362936#2,513362936#3,-25331149#10,-25331149#9,-25331149#8,-25331149#7,-25331149#6,-25331149#5,-25331149#4,-25331149#3,-25331149#2,-25331149#1,-25331149#0,25331123#4,25331123#1,-25331138#10,-25331138#9,-25331138#8,-25331138#7,-25331138#6,-292426320#1,-292426320#0,136140217#0,136140217#1,-136140217#1,-136140217#0",1.924257638965808,1901.4425877554693,51.21272727272727,12.687922267043785,50.004000000000005,0.925959769603539,0.0,0.0,0.0,0.0,0.4770922412169815,0.1796092463293975,0.343298512453621,0.0,6.836914290084174,0.5259164838526288,0.0,58.4281397440452,1.0518329677052576,0.0,1.5556766360276746,53.77968781618269,17.355243967136747,"8a755824429ffff,8a755824428ffff,8a755824466ffff,8a755824464ffff,8a755824465ffff,8a75582409b7fff,8a75582446cffff,8a7558240d67fff,8a7558240d77fff,8a7558240d57fff,8a7558240c07fff,8a7558240c17fff,8a7558240d9ffff,8a755824636ffff,8a7558240d97fff",0,0
1,-29271718#1,-136140217#0,"-29271718#1,29271718#1,29271718#2,-29271639#3,-29271639#2,-29271639#1,-29271639#0,513362936#2,513362936#3,-25331149#10,-25331149#9,-25331149#8,-25331149#7,-25331149#6,-25331149#5,-25331149#4,-25331149#3,-25331149#2,-25331149#1,-25331149#0,25331123#4,25331123#1,-25331138#10,-25331138#9,-25331138#8,-25331138#7,-25331138#6,-292426320#1,-292426320#0,136140217#0,136140217#1,-136140217#1,-136140217#0",1.924257638965808,1901.4425877554693,51.21272727272727,12.687922267043785,50.004000000000005,0.925959769603539,0.0,0.0,0.0,0.0,0.4770922412169815,0.1796092463293975,0.343298512453621,0.0,6.836914290084174,0.5259164838526288,0.0,58.4281397440452,1.0518329677052576,0.0,1.5556766360276746,53.77968781618269,17.355243967136747,"8a755824429ffff,8a755824428ffff,8a755824466ffff,8a755824464ffff,8a755824465ffff,8a75582409b7fff,8a75582446cffff,8a7558240d67fff,8a7558240d77fff,8a7558240d57fff,8a7558240c07fff,8a7558240c17fff,8a7558240d9ffff,8a755824636ffff,8a7558240d97fff",0,1
1,-29271718#1,-136140217#0,"-29271718#1,29271718#1,29271718#2,-29271639#3,-29271639#2,-29271639#1,-29271639#0,513362936#2,513362936#3,-25331149#10,-25331149#9,-25331149#8,-25331149#7,-25331149#6,-25331149#5,-25331149#4,-25331149#3,-25331149#2,-25331149#1,-25331149#0,25331123#4,25331123#1,-25331138#10,-25331138#9,-25331138#8,-25331138#7,-25331138#6,-292426320#1,-136140217#4,-136140217#3,-136140217#2,-136140217#1,-136140217#0",1.7664342648357387,1755.0760747936254,51.21272727272727,12.687922267043785,50.004000000000005,0.9197851025918564,0.0,0.0,0.0,0.0,0.5168798770414239,0.1945879583399467,0.2885321646186294,0.0,7.40708632902345,0.5697758714633423,0.0,48.89429224000649,1.1395517429266846,0.0,1.4359259972348584,52.683381632835285,18.802603758290296,"8a755824429ffff,8a755824428ffff,8a755824466ffff,8a755824464ffff,8a755824465ffff,8a75582409b7fff,8a75582446cffff,8a7558240d67fff,8a7558240d77fff,8a7558240d57fff,8a7558240c07fff,8a7558240c17fff,8a7558240d9ffff,8a7558240d97fff,8a755824636ffff",4,2
1,-29271718#1,-136140217#0,"-29271718#1,29271718#1,29271718#2,-29271639#3,-29271639#2,-29271639#1,-29271639#0,513362936#2,513362936#3,-25331149#10,-25331149#9,-25331149#8,-25331149#7,-25331149#6,-25331149#5,-25331149#4,-25331149#3,-25331149#2,-25331149#1,-25331149#0,25331123#4,25331123#1,-25331138#10,-25331138#9,-25331138#8,-25331138#7,-25331138#6,-292426320#1,-136140217#4,-136140217#3,-136140217#2,-136140217#1,-136140217#0",1.7664342648357387,1755.0760747936254,51.21272727272727,12.687922267043785,50.004000000000005,0.9197851025918564,0.0,0.0,0.0,0.0,0.5168798770414239,0.1945879583399467,0.2885321646186294,0.0,7.40708632902345,0.5697758714633423,0.0,48.89429224000649,1.1395517429266846,0.0,1.4359259972348584,52.683381632835285,18.802603758290296,"8a755824429ffff,8a755824428ffff,8a755824466ffff,8a755824464ffff,8a755824465ffff,8a75582409b7fff,8a75582446cffff,8a7558240d67fff,8a7558240d77fff,8a7558240d57fff,8a7558240c07fff,8a7558240c17fff,8a7558240d9ffff,8a7558240d97fff,8a755824636ffff",4,3
1,-29271718#1,-136140217#0,"-29271718#1,29271718#1,29271718#2,-29271639#3,-29271639#2,-29271639#1,-29271639#0,513362936#2,513362936#3,-25331149#10,-25331149#9,-25331149#8,-25331149#7,-25331149#6,-25331149#5,-25331149#4,-25331149#3,-25331149#2,-25331149#1,-25331149#0,25331123#4,25331123#1,-25331138#10,-25331138#9,-25331138#8,-25331138#7,-25331138#6,-292426320#1,-136140217#4,-136140217#3,-136140217#2,-136140217#1,-136140217#0",1.7664342648357387,1755.0760747936254,51.21272727272727,12.687922267043785,50.004000000000005,0.9197851025918564,0.0,0.0,0.0,0.0,0.5168798770414239,0.1945879583399467,0.2885321646186294,0.0,7.40708632902345,0.5697758714633423,0.0,48.89429224000649,1.1395517429266846,0.0,1.4359259972348584,52.683381632835285,18.802603758290296,"8a755824429ffff,8a755824428ffff,8a755824466ffff,8a755824464ffff,8a755824465ffff,8a75582409b7fff,8a75582446cffff,8a7558240d67fff,8a7558240d77fff,8a7558240d57fff,8a7558240c07fff,8a7558240c17fff,8a7558240d9ffff,8a7558240d97fff,8a755824636ffff",4,4
