origins,destinations,path,free_flow_time,total_length,mean_speed,speed_std,speed_range,pct_high_speed,pct_paved,pct_unpaved,pct_motorway,pct_trunk,pct_primary,pct_secondary,pct_tertiary,pct_unclassified,pct_residential,pct_lit,lane_changes_per_km,priority_changes_per_km,yield_priority_changes_per_km,traffic_lights_per_km,bridges_per_km,tunnels_per_km,bearing_std,turns_per_km,mean_circuity,edge_length_std,edges_per_km
370094617#2,-137749005#1,"370094617#2,599753346#2,1331389458,1333504726,1331389455#0,1331389455#1,370259790#0,370259790#1,370259790#3,370259790#4,782034510,1329405755#0,1329405755#1,1340288242,36967903#1,370259840#0,370259840#1,712527326,712526758,311794228#0,311794228#1,172067187,1333505442,26528310#1,26528310#2,26528310#3,1335999596,319815182#0,319815182#1,319815182#2,319815178,1333486520#0,1333486520#1,319815180#1,319815180#2,319815180#3,319815180#5,319815180#6,319815194#0,319815194#1,137755937#0,137755937#1,137755937#2,137755937#3,-1311608951,25860006#0,25860006#1,1182938815,1329849039#1,-123923824#3,-123923824#2,-123923824#1,-123923824#0,137749014#0,137749014#1,137749014#2,137749014#3,137749014#4,137749014#5,1333455653#1,1333455653#2,1329879927#0,1329879927#1,137748971#0,137748971#1,-137749005#1",2.2987640988720903,3103.181585799763,79.55181818181818,24.773666450120334,50.00399999999999,1.0,0.9243328648830443,0.0,0.0,0.0,0.5030601875658857,0.0,0.0,0.0,0.4969398124341142,0.0,0.9667497428213919,8.700747685392527,0.6444998285475946,1.6112495713689865,0.3222499142737973,0.0,136.3373594689566,4.833748714106959,1.6947321053936653,69.47068008214222,21.26849434207062
370094617#2,-137749005#1,"370094617#2,599753346#2,1331389458,1333504726,1331389455#0,1331389455#1,370259790#0,370259790#1,370259790#3,370259790#4,782034510,1329405755#0,1329405755#1,1340288242,36967903#1,370259840#0,370259840#1,712527326,712526758,311794228#0,311794228#1,172067187,1333505442,26528310#1,26528310#2,26528310#3,1335999596,319815182#0,319815182#1,319815182#2,319815178,1333486520#0,1333486520#1,319815180#1,319815180#2,319815180#3,319815180#5,319815180#6,319815194#0,319815194#1,319815194#3,319815194#4,26528308#0,26528308#1,25860006#0,25860006#1,1182938815,1329849039#1,-123923824#3,-123923824#2,-123923824#1,-123923824#0,137749014#0,137749014#1,137749014#2,137749014#3,137749014#4,137749014#5,1333455653#1,1333455653#2,1329879927#0,1329879927#1,137748971#0,137748971#1,-137749005#1",2.2442344612431,3092.095963406128,83.08356923076924,23.845347147012525,50.00399999999999,1.0,0.96545057682241,0.0,0.0,0.0,0.5426675745086268,0.0,0.0,0.0,0.4573324254913734,0.0,0.9702156839580494,2.910647051874148,0.32340522798601645,1.6170261399300823,0.32340522798601645,0.0,137.30984228458087,4.204267963818214,1.6886779446366103,69.40555399093354,21.02133981909107
370094617#2,-137749005#1,"370094617#2,599753346#2,1331389458,1333504726,1331389455#0,1331389455#1,370259790#0,370259790#1,370259790#3,370259790#4,782034510,1329405755#0,1329405755#1,1340288242,36967903#1,370259840#0,370259840#1,712527326,712526758,311794228#0,311794228#1,172067187,1333505442,26528310#1,-26528310#1,26528310#1,26528310#2,26528310#3,1335999596,319815182#0,319815182#1,319815182#2,319815178,1333486520#0,1333486520#1,319815180#1,319815180#2,319815180#3,319815180#5,319815180#6,319815194#0,319815194#1,319815194#3,319815194#4,26528308#0,26528308#1,25860006#0,25860006#1,1182938815,1329849039#1,-123923824#3,-123923824#2,-123923824#1,-123923824#0,137749014#0,137749014#1,137749014#2,137749014#3,137749014#4,137749014#5,1333455653#1,1333455653#2,1329879927#0,1329879927#1,137748971#0,137748971#1,-137749005#1",2.2447144228461724,3112.1950877651643,82.09611940298508,24.156567626645103,50.00399999999999,1.0,0.9656737033081848,0.0,0.0,0.0,0.5456211108500683,0.0,0.0,0.0,0.45437888914993163,0.0,0.9639498538487411,2.8918495615462234,0.32131661794958033,1.6065830897479019,0.32131661794958033,0.0,136.33868294969068,4.819749269243705,1.6996546246663675,68.64798236829519,21.528213402621883
1331389462,137755937#2,"1331389462,1331389456#0,1333504728,1333504730#0,1333504730#1,1329120270#0,1329120270#1,1329120270#2-AddedOnRampEdge,1329120270#2,1329120270#3,-1329120275,370094617#0,370094617#1,370094617#2,599753346#2,1331389458,1333504726,1331389455#0,1331389455#1,370259790#0,370259790#1,370259790#3,370259790#4,782034510,1329405755#0,1329405755#1,1340288242,36967903#1,370259840#0,370259840#1,712527326,712526758,311794228#0,311794228#1,172067187,1333505442,26528310#1,26528310#2,26528310#3,1335999596,319815182#0,319815182#1,319815182#2,319815178,1333486520#0,1333486520#1,319815180#1,319815180#2,319815180#3,319815180#5,319815180#6,319815194#0,319815194#1,137755937#0,137755937#1,137755937#2",1.4520578353731706,2685.523634843295,91.97164285714287,18.53103054626195,50.00399999999999,1.0,0.6513585687532785,0.0,0.0,0.0,0.9555334366243267,0.0,0.0,0.0024067980236112795,0.04205976535206209,0.0,2.6065680112357166,9.309171468698986,0.744733717495919,2.2342011524877567,0.3723668587479595,0.0,122.29615837087701,3.3513017287316353,3.076104065889844,82.2972780529298,20.852544089885733
185194509#1,-1333476424#0,"185194509#1,154977115#0,154977115#1,154977115#2,1311608952#0,1311608952#1,319815173#0,319815173#1,319815173#2,319815173#3,319815173#4,154997622#0,154997622#1,154997622#2,154997622#3,135438319#0,135438319#1,137893109#0,137893109#1,137893109#2,1337933023#0,1337933023#1,221509260#0,221509260#1,1333476383#0,1333476383#1,1333476384#1,1333476385#0,1333476385#1,723059853#1,1335074748#0,1335074748#1,1333476423#0,1333476423#1,1333476423#2,1333476423#3,1333476423#4,1333476423#5,1333476423#6,248471387#1,1333476424#1,1333476424#2,1331279859#0,1331279859#1,1331279859#2,1331279860,875908325#0,875908325#1,1331282601#0,1331282601#1,1331282601#2,1331282601#3,1331282598,1331914470,743533714#0,743533714#1,1333503022,1331914468#0,1331914468#1,1331914468#2,-743533713#0,-1331914468#1,-1331914468#0,1331914469#0,1331914469#1,1331914469#2,-1331914470,1331282597#0,1331282597#1,1333503021,1333503018#0,1333503018#1,-875908325#1,-875908325#0,1331279856,1331279855#0,1331279855#1,-1333476424#2,-1333476424#1,-1333476424#0",1.6605237737596652,3184.059672282204,90.62955000000001,16.488115409882965,50.00399999999999,1.0,0.2073142596446856,0.0,0.0,0.0,0.0,0.7352469186119286,0.2116506740373192,0.0,0.05310240735075236,0.0,2.512515726272783,4.710966986761468,0.31406446578409786,0.6281289315681957,0.0,0.0,80.66605756819769,2.826580192056881,3.783917578976242,35.54277195732703,25.12515726272783
185194509#1,-1333476424#0,"185194509#1,154977115#0,154977115#1,154977115#2,1311608952#0,1311608952#1,319815173#0,319815173#1,319815173#2,319815173#3,319815173#4,154997622#0,154997622#1,154997622#2,154997622#3,135438319#0,135438319#1,1340289460,221509272#1,221509272#2,1333476401#1,1333476399#1,1329865476,1333476391#0,1333476391#1,1333476392#1,154977122#1,154977122#2,154977122#3,154977122#4,713614778#0,713614778#1,1333476423#0,1333476423#1,1333476423#2,1333476423#3,1333476423#4,1333476423#5,1333476423#6,248471387#1,1333476424#1,1333476424#2,1331279859#0,1331279859#1,1331279859#2,1331279860,875908325#0,875908325#1,1331282601#0,1331282601#1,1331282601#2,1331282601#3,1331282598,1331914470,743533714#0,743533714#1,1333503022,1331914468#0,1331914468#1,1331914468#2,-743533713#0,-1331914468#1,-1331914468#0,1331914469#0,1331914469#1,1331914469#2,-1331914470,1331282597#0,1331282597#1,1333503021,1333503018#0,1333503018#1,-875908325#1,-875908325#0,1331279856,1331279855#0,1331279855#1,-1333476424#2,-1333476424#1,-1333476424#0",1.8220788493536173,3198.5595025947277,85.62915000000001,20.118729206602673,50.00399999999999,1.0,0.10031740029011671,0.0,0.0,0.0,0.0,0.6463290866394795,0.21069121123646056,0.0,0.14297970212405978,0.0,2.501125895425819,4.689611053923411,0.31264073692822736,0.0,0.0,0.0,80.29995781452018,3.1264073692822736,3.8011490910893317,34.91505096657526,25.01125895425819
-1333476424#0,185194509#1,"-1333476424#0,-248471387#0,-1333476423#5,-1333476423#4,-1333476423#3,-1333476423#2,-1333476423#1,-1333476423#0,-1335074748#1,-1335074748#0,-723059853#1,-723059853#0,-1333476385#0,-1333476384#1,-1333476384#0,-1333476383#0,-1335315070,-255254791#1,-255254791#0,-782034508,-135438317#2,-135438317#1,-135438317#0,-1333476376#0,-1333476374#0,1329098709,135438318,1329098706#0,1329098706#1,-1333502721,311794231,311794217#0,311794217#1,137763846,782034511#1,782034511#2,782034511#3,1333495223#1,1333495222#1,1333495221#0,1333495221#1,201721244#1,1333495218#1,1333495219#1,25859731#8,25859731#9,712526758,311794228#0,311794228#1,172067187,1333505442,26528310#1,26528310#2,26528310#3,1335999596,319815182#0,319815182#1,319815182#2,319815178,1333486520#0,1333486520#1,319815180#1,319815180#2,319815180#3,319815180#5,319815180#6,185194509#0,185194509#1",1.4266918916513684,2382.778486970768,85.44758823529412,22.49129206102192,50.00399999999999,1.0,0.785481583011028,0.0,0.0,0.0,0.31795226973603674,0.3739574988962323,0.08230677669271726,0.0,0.2257834546750139,0.0,0.8393562435350862,7.973884313583319,0.8393562435350862,2.5180687306052585,0.0,0.0,96.40042444704699,2.937746852372802,3.3257625433157423,38.92006567526477,28.53811228019293
-1333476424#0,185194509#1,"-1333476424#0,-248471387#0,-1333476423#5,-1333476423#4,-1333476423#3,-1333476423#2,-1333476423#1,-1333476423#0,-1335074748#1,-1335074748#0,-723059853#1,-723059853#0,-1333476385#0,-1333476384#1,-1333476384#0,-1333476383#0,-1335315070,-255254791#1,-255254791#0,-782034508,-135438317#2,-135438317#1,-135438317#0,-1333476376#0,-1333476374#0,1329098709,135438318,1329098706#0,1329098706#1,-1333502721,311794231,311794217#0,311794217#1,137763846,782034511#1,782034511#2,782034511#3,1333495223#1,1333495222#1,1333495221#0,1333495221#1,201721244#1,1333495218#1,1333495219#1,25859731#8,25859731#9,712526758,311794228#0,311794228#1,172067187,1333505442,26528310#1,26528310#2,26528310#3,1335999596,-1335999596,1335999596,319815182#0,319815182#1,319815182#2,319815178,1333486520#0,1333486520#1,319815180#1,319815180#2,319815180#3,319815180#5,319815180#6,185194509#0,185194509#1",1.4269318724529043,2397.2388050862182,85.8636,22.297201104915462,50.00399999999999,1.0,0.786775573640873,0.0,0.0,0.0,0.32206643104888205,0.3717017601754072,0.08181029625384367,0.0,0.22442151252186718,0.0,0.834293185875601,7.9257852658182095,0.834293185875601,2.502879557626803,0.0,0.0,97.45273841905309,3.7543193364402043,3.3459455291097484,38.63473791873098,29.200261505646036
137763796#1,-137749050#1,"137763796#1,-1333686895#1,-1333686895#0,-1329006816#4,-1329006816#3,-1329006816#2,-1329006816#1,-1329006816#0,-311794230#0,311794221#0,311794221#1,1335054415,25859731#0,25859731#1,25859731#2,25859731#3,25859731#4,25859731#5,25859731#6,25859731#7,25859731#8,25859731#9,712526758,311794228#0,311794228#1,172067187,1333505442,26528310#1,26528310#2,26528310#3,1335999596,319815182#0,319815182#1,319815182#2,319815178,1333486520#0,1333486520#1,319815180#1,319815180#2,319815180#3,319815180#5,319815180#6,319815194#0,319815194#1,319815194#3,319815194#4,26528308#0,26528308#1,25860006#0,25860006#1,1182938815,1329849039#1,-123923824#3,-123923824#2,-123923824#1,-123923824#0,137749014#0,137749014#1,137749014#2,137749014#3,137749014#4,137749014#5,-137749050#2,-137749050#1",1.9189284857211424,2650.9380852542213,80.4751875,24.589335504151265,50.00399999999999,1.0,0.8633792908232474,0.0,0.0,0.0,0.48933640589096755,0.05417828774374458,0.0,0.0,0.45648530636528784,0.0,3.0177996402480334,6.790049190558075,0.37722495503100417,1.5088998201240167,0.0,0.0,134.46399816866202,4.903924415403054,1.4990354981937868,47.80216649282008,24.142397121984267
137763796#1,-137749050#1,"137763796#1,-1333686895#1,-1333686895#0,-1329006816#4,-1329006816#3,-1329006816#2,-1329006816#1,-1329006816#0,-311794230#0,311794221#0,311794221#1,1335054415,25859731#0,25859731#1,25859731#2,25859731#3,25859731#4,25859731#5,25859731#6,25859731#7,25859731#8,25859731#9,712526758,311794228#0,311794228#1,172067187,1333505442,26528310#1,26528310#2,26528310#3,1335999596,319815182#0,319815182#1,319815182#2,319815178,1333486520#0,1333486520#1,319815180#1,319815180#2,319815180#3,319815180#5,319815180#6,319815194#0,319815194#1,137755937#0,137755937#1,137755937#2,137755937#3,1333486528#0,1333486528#1,1329643142#1,1182938815,1329849039#1,-123923824#3,-123923824#2,-123923824#1,-123923824#0,137749014#0,137749014#1,137749014#2,137749014#3,137749014#4,137749014#5,-137749050#2,-137749050#1",2.0456813013914785,2703.2469482363404,75.852,24.99523045502881,50.00399999999999,1.0,0.8110721040679785,0.0,0.0,0.0,0.4092607281472173,0.05312991714184958,0.01094845978351877,0.0,0.526660894927414,0.0,2.959404062296041,13.317318280332183,0.7398510155740102,1.4797020311480205,0.0,0.0,133.59916161222188,5.918808124592082,1.5286147791722904,48.33611941312629,24.04515800615533
