origins,destinations,path,free_flow_time,total_length,mean_speed,speed_std,speed_range,pct_high_speed,pct_motorway,pct_trunk,pct_primary,pct_secondary,pct_tertiary,pct_unclassified,pct_residential,lane_changes_per_km,priority_changes_per_km,yield_priority_changes_per_km,traffic_lights_per_km,bearing_std,turns_per_km,left_yield_turns_per_km,mean_circuity,edge_length_std,edges_per_km,h3_sequence
156460680#1,-243836884#5,"-156460680#1,-156460680#0,-156460671,-37055902#2,-37055902#1,-37051625#2,-37051625#1,37052277#4,1237352048,1119245070,319058612#0,319058612#1,36288941#0,36288941#1,36288941#2,36936373#0,36936373#1,36936373#2,36936373#3,36936373#4,201772610,157574535,-36933126#2,-36933126#1,-36933126#0,-1239117024,-394443151#2,-394443151#1,-394443151#0,394443143#0,394443143#1,394443143#2,1238948418#0,1238948418#1,509025806#1,509025806#2,1338884372,1338884371#4,1338884371#5,1338884371#6,1338884371#7,1338884371#8,1338884377,243836884#0,243836884#1,243836884#2,243836884#3,243836884#4,243836884#5",3.3876877425970497,3401.738946835824,65.30253061224491,17.08695759332007,50.004000000000005,0.89455712694004,0.0,0.0,0.0,0.0,0.3675004919194664,0.0,0.6324995080805335,0.5879345920592549,6.173313216622177,0.29396729602962746,0.5879345920592549,69.86460575722171,0.8819018880888825,0.0,1.643411348367966,99.0707466325266,14.404397505451747,"8a7558240507fff,8a755824050ffff,8a7558240557fff,8a755824055ffff,8a755824042ffff,8a7558240407fff,8a7558240457fff,8a75582404effff,8a755824045ffff,8a75582407b7fff,8a7558240787fff,8a755824078ffff,8a7558240617fff,8a755824068ffff,8a75582406d7fff,8a7558243c57fff,8a7558243ceffff,8a755824356ffff,8a755824319ffff,8a75582430a7fff,8a755824318ffff,8a75582431affff,8a7558243117fff,8a7558243c4ffff"
156460680#1,-243836884#5,"-156460680#1,1024000539#1,1024000539#2,1024000539#3,37052381#0,37052381#1,37052381#2,36293459#9,36293459#10,1119245060#0,1119245060#1,1119245060#2,1119245061,319058602#0,319058602#1,36294383#0,36294383#1,36294383#2,36294383#3,36294383#4,36294383#5,36294383#6,36294383#7,36294383#8,36294383#9,36294383#10,406210870,36295293#0,37066008,-37055563#2,-37055563#1,332885734#0,332885734#1,332885734#2,37055217#1,-859785184,36950447#0,36950447#1,-1239117016#2,-1239117016#1,-1239117016#0,-37088673#1,-37088673#0,39820658#0,39820658#1,39820658#2,508751757#0,508751757#1,508751757#2,36936541,36936727#0,36936727#1,36936727#2,36936727#3,36936727#4,36936727#5,36936727#6,-650145324#2,-650145324#1,-650145324#0,650145330#2,650145330#3,650145327,243704191#2,1239117012#4,1239117012#5,36936616#1,36936616#2,36936616#3,36936616#4,36936616#5,36936616#6,36936480#0,36936480#1,36936480#2,39820656#0,39820656#1,-243836884#5",5.3939367046855855,6549.618059101943,75.51369230769232,20.363891226337902,50.00399999999999,1.0,0.0,0.0,0.0,0.3855821626630933,0.16688508019324697,0.11794260692826747,0.3295901502153923,0.0,7.786713597615937,0.6107226351071323,0.0,89.22046067378001,0.9160839526606985,0.0,3.0854870040435585,111.29856834711981,11.90909138458908,"8a7558240507fff,8a755824050ffff,8a755824051ffff,8a7558240437fff,8a75582405affff,8a7558240517fff,8a755824052ffff,8a7558240cdffff,8a7558240567fff,8a7558240cd7fff,8a7558240527fff,8a7558240c97fff,8a755824634ffff,8a7558240d87fff,8a7558240da7fff,8a7558246a4ffff,8a7558240c17fff,8a75582401b7fff,8a7558240137fff,8a7558240107fff,8a755824014ffff,8a7558240047fff,8a755824005ffff,8a75582403b7fff,8a7558240767fff,8a7558240747fff,8a755824075ffff,8a755824060ffff,8a7558240657fff,8a75582406f7fff,8a75582406dffff,8a75582406cffff,8a7558243d67fff,8a7558243d47fff,8a7558243d4ffff,8a7558243c67fff,8a7558243c6ffff,8a7558243c4ffff"
156460680#1,-243836884#5,"156460680#1,-1119245060#2,-1119245060#1,-1119245060#0,-36293459#10,37051872#0,37051872#1,-476687231#2,-476687231#1,-476687231#0,-1119245056,-37054066,36293459#3,36293459#4,36293459#5,36293459#6,36293459#7,36293459#8,-37052381#2,-37052381#1,-37052381#0,-1024000539#3,156460679,37052277#1,37052277#2,37052277#3,-37051625#0,-156480737#2,-156480755,37050515#2,156480737#0,394456380,37050590,918716574#1,918716574#2,-36936220,36934835#0,36934835#1,36934835#2,-710476653#1,-710476653#0,-394446867#1,-394446867#0,36284844,-36285797#0,-35802071#0,35801882#1,-319058600#1,-319058600#0,-319058599,-1238426234#0,918828154#0,918828154#1,35802343#5,243836886#0,243836886#1,-394446873#2,-394446873#1,-394446873#0,-599886761#1,-648178452#2,-648178452#1,-648178452#0,648178453#1,648178453#2,648178453#3,648178453#4,648178451,648178450#1,394443143#0,394443143#1,394443143#2,1238948418#0,1238948418#1,509025806#1,509025806#2,1338884372,1338884371#4,1338884371#5,1338884371#6,1338884371#7,1338884371#8,1338884377,243836884#0,243836884#1,243836884#2,243836884#3,243836884#4,243836884#5",4.40142254253705,4968.438782873568,63.48417977528091,20.06013317195089,90.0,0.9902882799711469,0.0,0.0,0.17481304774671913,0.0808683494544933,0.29978977524859196,0.0,0.4445288275501955,1.2076228091372023,14.290203241456894,0.8050818727581348,0.0,82.9972698801537,1.6101637455162696,0.2012704681895337,2.535126855934971,50.71029281738256,17.9130716688685,"8a755824050ffff,8a7558240507fff,8a7558240517fff,8a755824625ffff,8a7558246247fff,8a7558246257fff,8a75582462effff,8a75582462e7fff,8a75582462cffff,8a75582405b7fff,8a75582405a7fff,8a75582405affff,8a7558240437fff,8a755824051ffff,8a7558240427fff,8a7558240407fff,8a7558240417fff,8a755824041ffff,8a75582404e7fff,8a75582404f7fff,8a75582404c7fff,8a75582404d7fff,8a75582404dffff,8a7558242b77fff,8a7558242b57fff,8a7558242a2ffff,8a7558242a07fff,8a7558242a0ffff,8a7558242ae7fff,8a7558242af7fff,8a7558242adffff,8a7558242367fff,8a7558242347fff,8a755824236ffff,8a755824234ffff,8a7558243c97fff,8a7558243c9ffff,8a7558243537fff,8a7558243527fff,8a7558243577fff,8a755824356ffff,8a755824319ffff,8a75582430a7fff,8a755824318ffff,8a75582431affff,8a7558243117fff,8a7558243c4ffff"
156460680#1,-243836884#5,"-156460680#1,1024000539#1,1024000539#2,156460679,37052277#1,37052277#2,37052277#3,37052277#4,1237352048,1119245070,319058612#0,319058612#1,36288941#0,36936392#0,36936392#1,1109771198#0,1109771198#1,156480752,36934854#1,918716574#0,918716574#1,918716574#2,-36936220,36934835#0,36934835#1,36934835#2,332885553,332885554,-710476653#0,-394446867#1,-394446867#0,36288851#0,36288851#1,36284386#0,-36933306,-36933307#0,275506498,269702543,269702544,201772610,157574535,37088447#0,37088447#1,37088447#2,1088466838#0,1088466838#1,319058586,319058587#0,319058587#1,319058587#2,508751758#0,508751758#1,508751758#2,508751757#0,508751757#1,508751757#2,36936541,36936727#0,36936727#1,36936727#2,36936727#3,36936727#4,36936727#5,36936727#6,36936727#7,319058652,1239117012#0,1239117012#1,1239117012#2,1239117012#3,1239117012#4,1239117012#5,36936616#1,36936616#2,36936616#3,36936616#4,36936616#5,36936616#6,36936480#0,36936480#1,36936480#2,39820656#0,39820656#1,-243836884#5",3.967904194081792,4414.013512785811,64.99757142857143,18.13009320232406,69.98400000000001,0.9741644984573756,0.0,0.0,0.0,0.0,0.6131373149571928,0.0,0.3868626850428072,0.45310237365760636,11.101008154611355,0.6796535604864095,0.22655118682880318,63.90191518365077,1.1327559341440159,0.45310237365760636,2.0794161135009315,47.440197283655486,19.030299693619465,"8a7558240507fff,8a755824050ffff,8a755824051ffff,8a7558240437fff,8a7558240427fff,8a7558240407fff,8a7558240457fff,8a75582404effff,8a755824045ffff,8a75582404cffff,8a75582404c7fff,8a75582404d7fff,8a75582404dffff,8a7558242b77fff,8a7558242b57fff,8a7558242a2ffff,8a7558242b5ffff,8a7558242a67fff,8a75582406b7fff,8a7558240697fff,8a7558240687fff,8a7558240617fff,8a755824061ffff,8a7558240627fff,8a7558240757fff,8a7558240777fff,8a7558240767fff,8a7558240747fff,8a755824075ffff,8a755824060ffff,8a7558240657fff,8a75582406effff,8a75582406cffff,8a7558243d67fff,8a7558243d47fff,8a7558243d4ffff,8a7558243c67fff,8a7558243c6ffff,8a7558243c4ffff"
156460680#1,-243836884#5,"-156460680#1,-1024000539#0,319058602#1,-270968314,-394456356#1,-394456356#0,319058589#0,319058589#1,319058589#2,319058589#3,-859785184,36950447#0,36950447#1,-1239117016#2,-1239117016#1,-1239117016#0,-37088673#1,-37088673#0,39820658#0,39820658#1,39820658#2,508751757#0,508751757#1,508751757#2,36936541,697740912,319058636,36936749#0,36936749#1,36936749#2,36936749#3,153730008#0,153730008#1,153730008#2,36936749#5,319779134,36936867,-165172165#2,-165172165#1,-165172165#0,165172163,-165170684#1,-165170684#0,-698024152#1,-698024152#0,1371061470#0,1371061470#1,1371061468,719004328,36936480#0,36936480#1,36936480#2,39820656#0,39820656#1,-243836884#5",3.534899823675672,4045.419023035893,70.36298181818185,18.65330665105203,50.00399999999999,1.0,0.0,0.0,0.0,0.19639442082159977,0.2419861079167064,0.07674676773429616,0.4848727035273976,0.0,16.56194318029377,1.235965908977147,0.0,77.8485172237419,1.4831590907725765,0.49438636359085886,1.9057733914944242,86.53554009758663,13.595624998748619,"8a7558240507fff,8a755824050ffff,8a7558240cdffff,8a7558240567fff,8a755824018ffff,8a7558240037fff,8a755824011ffff,8a7558240107fff,8a755824014ffff,8a7558240047fff,8a755824005ffff,8a75582403b7fff,8a7558240767fff,8a7558240747fff,8a755824076ffff,8a7558240297fff,8a755824029ffff,8a7558243907fff,8a7558243837fff,8a755824381ffff,8a75582438d7fff,8a7558243127fff,8a7558243137fff,8a7558243c6ffff,8a7558243c4ffff"
156460680#1,-243836884#5,"156460680#1,-1119245060#2,-1119245060#1,-1119245060#0,37049908,156460679,37052277#1,37052277#2,37052277#3,-37051625#0,-156480737#2,-156480737#1,394456380,37056002,1119245115,37056017,-159922662#1,37054401,37056055#1,319058606,37052930,698018294#0,698018294#1,1238956370,698018293,-36936220,36934835#0,36934835#1,36934835#2,332885553,332885554,-710476653#0,-394446867#1,-394446867#0,-35802071#2,-35802071#1,36285797#0,36285797#1,36285797#2,319058604#1,319058604#2,1339478328#1,698018295#1,698018295#2,-35801699#1,-35801699#0,319058600#1,35801882#2,56080984,-550211682,319058640,39820664#3,39820664#4,39820664#5,39820664#6,39820664#7,36933156,36933151#0,36933151#1,-1239117024,-394443151#2,196288048,-394443151#0,394443143#0,394443143#1,394443143#2,1238948418#0,1238948418#1,509025806#1,509025806#2,1338884372,1338884371#4,1338884374,1338884375,1338884371#6,1338884371#7,1338884371#8,1338884377,243836884#0,243836884#1,243836884#2,243836884#3,243836884#4,243836884#5",5.715563633278324,5722.415087739517,62.857714285714295,20.391994330738072,70.02,0.9098524283972433,0.0,0.0,0.0701204491021873,0.01596383836640051,0.28192450007755404,0.007185485894289428,0.6248057265595687,0.6990055664731742,12.407348804898843,0.8737569580914678,0.0,87.89040861127683,1.7475139161829356,0.5242541748548807,2.919840377170867,85.28019787150035,14.679116895936659,"8a755824050ffff,8a7558240507fff,8a7558240517fff,8a755824051ffff,8a7558240437fff,8a7558240427fff,8a7558240407fff,8a7558240417fff,8a755824041ffff,8a75582404e7fff,8a75582404f7fff,8a75582404affff,8a755824059ffff,8a755824296ffff,8a755824049ffff,8a7558240497fff,8a7558242b37fff,8a7558242b27fff,8a75582404d7fff,8a75582404dffff,8a7558242b77fff,8a7558242b57fff,8a7558242a2ffff,8a7558242a07fff,8a7558242a0ffff,8a7558242a37fff,8a7558242b8ffff,8a7558242aa7fff,8a7558242ab7fff,8a7558242a1ffff,8a7558242af7fff,8a7558242ae7fff,8a7558242a47fff,8a7558242a4ffff,8a7558243d37fff,8a75582406d7fff,8a7558243c57fff,8a7558243ceffff,8a755824356ffff,8a755824319ffff,8a75582430a7fff,8a755824318ffff,8a75582431affff,8a7558243117fff,8a7558243c4ffff"
156460680#1,-243836884#5,"156460680#1,1119245061,319058602#0,319058602#1,-270968314,-394456356#1,-394456356#0,-394456379,-36950439#1,-36950439#0,37088258#0,37088258#1,394456378,157555049,1119245067,37055902#0,-37051625#2,-37051625#1,37052277#4,1237352048,37050033#0,-48956015,406210869#0,406210869#1,319058612#0,319058612#1,36936407#0,36936407#1,36936380,1109771198#0,1109771198#1,156480752,36934854#1,918716574#0,918716574#1,918716574#2,-36936220,36934835#0,36934835#1,36934835#2,-710476653#1,-710476653#0,-394446867#1,-394446867#0,36288851#0,36288851#1,36288851#2,-36933282#1,-36933282#0,36933050,39820664#1,243836885,319058640,39820664#3,243836888#0,243836888#1,39820664#5,39820664#6,39820664#7,36933156,36933151#0,36933151#1,-1239117024,-394443151#2,-394443151#1,-394443151#0,394443143#0,394443143#1,394443143#2,1238948418#0,1238948418#1,509025806#1,509025806#2,1338884372,1338884371#4,1338884371#5,1338884371#6,1338884371#7,1338884371#8,1338884377,243836884#0,243836884#1,243836884#2,243836884#3,243836884#4,243836884#5",6.12595951009109,5828.058055130079,63.83888372093025,25.02515895203376,90.0,0.9050189258599358,0.0,0.0,0.031064687572667095,0.11297763005253593,0.2650074795621048,0.008025952065555201,0.582924250747137,1.37266992269545,17.329957774030056,1.0295024420215875,0.0,84.49341186048144,2.059004884043175,0.5147512210107937,2.9737442965862897,83.42750935775324,14.756201668976088,"8a755824050ffff,8a7558240507fff,8a755824052ffff,8a7558240cdffff,8a7558240567fff,8a755824018ffff,8a75582400a7fff,8a75582400b7fff,8a7558240097fff,8a7558240467fff,8a755824055ffff,8a755824042ffff,8a7558240407fff,8a7558240457fff,8a7558240447fff,8a75582404effff,8a75582404cffff,8a75582404c7fff,8a75582404d7fff,8a75582404dffff,8a7558242b77fff,8a7558242b57fff,8a7558242a2ffff,8a7558242b5ffff,8a7558242a67fff,8a7558240697fff,8a7558242a6ffff,8a7558242a4ffff,8a7558242a47fff,8a7558243d37fff,8a75582406d7fff,8a7558243c57fff,8a7558243ceffff,8a755824356ffff,8a755824319ffff,8a75582430a7fff,8a755824318ffff,8a75582431affff,8a7558243117fff,8a7558243c4ffff"
156460680#1,-243836884#5,"-156460680#1,1024000539#1,1024000539#2,-37049908,1119245060#0,1119245060#1,1119245060#2,1119245061,319058602#0,319058602#1,36294383#0,37055563#0,332885734#0,332885734#1,332885734#2,37055217#1,-859785184,36950447#0,36950447#1,-1239117016#2,-1239117016#1,-1239117016#0,-37088673#1,-37088673#0,39820658#0,39820658#1,39820658#2,-508751758#2,-508751758#1,-508751758#0,-319058587#2,-319058587#1,-319058587#0,-319058586,-1088466838#1,-1088466838#0,-37088447#2,-37088447#1,-37088447#0,-36933126#2,-36933126#1,-36933126#0,-1239117024,-394443151#2,-394443151#1,-394443151#0,394443143#0,394443143#1,394443143#2,1238948418#0,1238948418#1,509025806#1,509025806#2,1338884372,1338884371#4,1338884374,1338884375,1338884371#6,1338884371#7,1338884371#8,1338884377,243836884#0,243836884#1,243836884#2,243836884#3,243836884#4,243836884#5",4.946264572202255,5120.449505670124,71.93767164179106,19.008310516151244,70.02,0.9299496796995776,0.0,0.0,0.0,0.185500551798026,0.22800025149378578,0.06063390212227211,0.5258652945859161,0.0,10.350653773913892,0.7811814168991618,0.0,98.4333217442306,1.1717721253487425,0.19529535422479044,2.473736214882321,106.81042056002566,13.08478873306096,"8a7558240507fff,8a755824050ffff,8a755824051ffff,8a7558240517fff,8a755824052ffff,8a7558240cdffff,8a7558240567fff,8a75582401b7fff,8a7558240137fff,8a7558240107fff,8a755824014ffff,8a7558240047fff,8a755824005ffff,8a75582403b7fff,8a7558240767fff,8a7558240777fff,8a7558240757fff,8a7558240627fff,8a755824061ffff,8a7558240617fff,8a755824068ffff,8a75582406d7fff,8a7558243c57fff,8a7558243ceffff,8a755824356ffff,8a755824319ffff,8a75582430a7fff,8a755824318ffff,8a75582431affff,8a7558243117fff,8a7558243c4ffff"
156460680#1,-243836884#5,"-156460680#1,-1024000539#0,319058602#1,36294383#0,36294383#1,36294383#2,36294383#3,36294383#4,36294383#5,36294383#6,36294383#7,36294383#8,36294383#9,36294383#10,406210870,36295293#0,37066008,-37055563#2,-37055563#1,332885734#0,332885734#1,332885734#2,-37055217#0,-243957897#3,-243957897#2,-243957897#1,-243957897#0,-1339510606#1,-1339510606#0,243957902#0,243957902#1,191799405,-37066023,406210871,36295293#4,36295293#5,36295293#6,35573916,617837421#0,-243957899#1,-243957899#0,-36294081#4,-36294081#3,-36294081#2,-36294081#1,-36294081#0,-1119245058,-1119245057#3,-1119245057#2,-1119245057#1,-1119245057#0,-1119245060#1,-1119245060#0,-36293459#10,-36293459#9,-37052381#2,-37052381#1,-37052381#0,-1024000539#3,156460679,37052277#1,37052277#2,37052277#3,37052277#4,1237352048,1119245070,319058612#0,319058612#1,36936407#0,36936407#1,36936380,-36936392#1,-36936392#0,36288941#1,36288941#2,36936373#0,36936373#1,153730938,-153730933#1,153730925#0,270968324,270968323#1,153730936#2,153730936#3,201772610,157574535,-36933126#2,-36933126#1,-36933126#0,-1239117024,-394443151#2,196288048,-394443151#0,394443143#0,394443143#1,394443143#2,1238948418#0,1238948418#1,509025806#1,509025806#2,1338884372,1338884371#4,1338884374,1338884375,1338884371#6,1338884371#7,1338884371#8,1338884377,243836884#0,243836884#1,243836884#2,243836884#3,243836884#4,243836884#5",10.351882904854076,11343.959286681482,68.33463157894738,22.455901994665858,90.0,0.9622980919539299,0.0,0.0,0.0,0.38237028414076957,0.10130606303466651,0.059594719359773896,0.45672893346479004,0.17630528719792965,8.55080642909959,0.6170685051927538,0.17630528719792965,93.85528806921164,1.1459843667865428,0.3526105743958593,5.480370986285523,131.58143457697545,10.049401370281991,"8a7558240507fff,8a755824050ffff,8a7558240cdffff,8a7558240567fff,8a7558240cd7fff,8a7558240527fff,8a7558240c97fff,8a755824634ffff,8a7558240d87fff,8a7558240da7fff,8a7558246a4ffff,8a7558240c17fff,8a75582401b7fff,8a7558240137fff,8a755824088ffff,8a7558240887fff,8a75582409a7fff,8a7558244647fff,8a7558244627fff,8a755824471ffff,8a75582447affff,8a755824478ffff,8a7558246a6ffff,8a7558246a47fff,8a7558246baffff,8a7558246a87fff,8a7558246327fff,8a7558246357fff,8a755824635ffff,8a7558246267fff,8a755824626ffff,8a7558240537fff,8a7558240517fff,8a75582405affff,8a7558240437fff,8a755824051ffff,8a7558240427fff,8a7558240407fff,8a7558240457fff,8a75582404effff,8a755824045ffff,8a75582407b7fff,8a7558240787fff,8a755824078ffff,8a7558240637fff,8a7558240627fff,8a7558240617fff,8a755824068ffff,8a75582406d7fff,8a7558243c57fff,8a7558243ceffff,8a755824356ffff,8a755824319ffff,8a75582430a7fff,8a755824318ffff,8a75582431affff,8a7558243117fff,8a7558243c4ffff"
156460680#1,-243836884#5,"-156460680#1,-1024000539#0,319058602#1,-270968314,-394456356#1,-394456356#0,-394456379,607473249#0,607473249#1,-36950657#1,-36950657#0,-1339510610,319058608#0,319058608#1,-157553237#1,-157553237#0,-157553234,-157574536#1,-157574536#0,-710476024#1,-710476024#0,1162674260,508751758#0,508751758#1,508751758#2,508751757#0,508751757#1,508751757#2,36936541,36936727#0,36936727#1,36936727#2,36936727#3,36936727#4,36936727#5,36936727#6,-650145324#2,-650145324#1,-650145324#0,-650145330#1,-650145330#0,-650145330#4,650145327,243704191#2,1239117012#4,1239117012#5,36936616#1,36936616#2,36936616#3,36936616#4,36936616#5,36936616#6,36936480#0,36936480#1,36936480#2,39820656#0,39820656#1,-243836884#5",2.5516144757024297,3112.870017707004,70.16958620689657,15.944517098676329,50.00399999999999,1.0,0.0,0.0,0.0,0.08883788298705123,0.43205284557027285,0.15099525682324144,0.32811401461943446,0.0,17.02608836813583,1.2849878013687421,0.6424939006843711,44.741986687213576,2.2487286523952985,0.9637408510265565,1.4664549746628681,60.25775358765421,18.63232311984676,"8a7558240507fff,8a755824050ffff,8a7558240cdffff,8a7558240567fff,8a755824018ffff,8a7558240017fff,8a75582400affff,8a75582400c7fff,8a75582400d7fff,8a7558240727fff,8a755824072ffff,8a7558240777fff,8a7558240767fff,8a7558240747fff,8a755824075ffff,8a755824060ffff,8a7558240657fff,8a75582406f7fff,8a75582406dffff,8a75582406cffff,8a7558243d67fff,8a7558243d47fff,8a7558243d4ffff,8a7558243c67fff,8a7558243c6ffff,8a7558243c4ffff"
