origins,destinations,path,free_flow_time,total_length,mean_speed,speed_std,speed_range,pct_high_speed,pct_paved,pct_unpaved,pct_motorway,pct_trunk,pct_primary,pct_secondary,pct_tertiary,pct_unclassified,pct_residential,pct_lit,lane_changes_per_km,priority_changes_per_km,yield_priority_changes_per_km,traffic_lights_per_km,bridges_per_km,tunnels_per_km,bearing_std,turns_per_km,mean_circuity,edge_length_std,edges_per_km
-477950736,-168175063#1,"-477950736,-168175042#4,-168175042#3,-168175042#2,168175059#0,168175059#1,168175059#2,168175059#3,-127089287#0,-168175027#7,-168175027#6,-168175027#5,-168175027#4,-168175027#3,-168175048,-168175033,-168175063#1",2.8340985468533297,2426.9770251206414,51.172941176470594,18.669983691980654,50.004000000000005,0.6274788377244701,0.0225525046176369,0.0,0.0,0.0,0.0225525046176369,0.0,0.2405792208794537,0.3725211622755297,0.3643471122273796,0.0225525046176369,0.41203521485758254,9.476809941724397,1.6481408594303302,0.0,0.0,0.0,139.2746956136982,4.120352148575825,1.4522954766013472,65.45329827785737,7.0045986525789035
-477950736,-168175063#1,"-477950736,-168175042#4,-168175042#3,-168175042#2,-168175042#1,-168175042#0,-127089287#1,-127089287#0,-168175027#7,-168175027#6,-168175027#5,-168175027#4,-168175027#3,-168175048,-168175033,-168175063#1",2.7267631210861305,2505.476499655907,56.868750000000006,22.42642133288323,50.004000000000005,0.6391503562942558,0.021845908582039768,0.0,0.0,0.0,0.021845908582039768,0.0,0.44582080256254797,0.36084964370574407,0.17148364514966818,0.021845908582039768,0.3991256753505117,3.592131078154605,1.197377026051535,0.0,0.0,0.0,142.26845811965467,3.592131078154605,1.4992693171458333,62.565057007624524,6.386010805608187
-477950736,-168175063#1,"-477950736,-36347278,949348444,-168175042#4,-168175042#3,-168175042#2,-168175042#1,-168175042#0,-127089287#1,-127089287#0,-168175027#7,-168175027#6,-168175027#5,-168175027#4,-168175027#3,-168175048,-168175033,-168175063#1",2.8023181765916814,2641.402702106808,59.438,22.353728690152373,50.004000000000005,0.6577196269645555,0.020721721274183313,0.0,0.0,0.0,0.020721721274183313,0.0,0.4743387842110407,0.34228037303544434,0.16265912147933168,0.020721721274183313,0.3785867256069627,3.4072805304626645,1.135760176820888,0.0,0.7571734512139254,0.0,137.15789805037554,3.785867256069627,1.5806071324311801,65.38594635973405,6.814561060925329
-478135935,-292258955#2,"-478135935,-478135930#3,-478135930#2,478135930#2,478135930#3,478135935,478135939#0,412738055#0,478135931#0,478135931#1,478135937#0,478135937#1,413581700#0,413581700#1,413581700#4,292637050,752862532,477951176,740505409,477951175#0,477951175#1,477951175#2,477950727,-36347278,-374266773#1,-374266773#0,-374266774,-36350512#0,-949348448#3,-292258955#2",2.2010611266310214,2680.5391452651183,56.00159999999999,12.200261007948516,29.988,1.0,0.6288298659656651,0.0,0.0,0.0,0.6288298659656651,0.0,0.25308164685682333,0.0,0.11808848717751139,0.6026468582728882,2.9844742294217688,3.3575335080994897,0.7461185573554422,0.3730592786777211,1.1191778360331632,0.0,67.06786069617647,1.1191778360331632,2.0883880570634163,139.11286056838995,11.191778360331632
-478135935,-292258955#2,"-478135935,-478135930#3,-478135930#2,478135930#2,478135930#3,478135935,478135939#0,412738055#0,478135931#0,478135931#1,478135937#0,478135937#1,413581700#0,413581700#1,413581700#4,292637042,292637045,1371353095,1371353093,256660265,740505409,477951175#0,477951175#1,477951175#2,477950727,-36347278,-374266773#1,-374266773#0,-374266774,-36350512#0,-949348448#3,-292258955#2",2.2139840927937287,2712.7756128541287,55.62675,11.891974390454505,29.988,1.0,0.6117041328330934,0.0,0.0,0.0,0.5971842554001413,0.0,0.25007422587160966,0.02844915509008493,0.12429236363816405,0.5725565795122962,2.9490091115877988,9.95290575160882,1.4745045557938994,0.36862613894847485,1.1058784168454245,0.0,67.3379596744322,2.9490091115877988,2.1135032485478304,135.7749105224024,11.796036446351195
-478135935,-292258955#2,"-478135935,-478135930#3,-478135930#2,478135930#2,478135930#3,478135935,478135939#0,412738055#0,478135931#0,478135931#1,478135937#0,478135937#1,-127089287#7,-127089287#6,-127089287#5,-127089287#4,-127089287#3,-127089287#2,168175042#0,168175042#1,168175042#2,168175042#3,168175042#4,-36347278,-374266773#1,-374266773#0,-374266774,-36350512#0,-949348448#3,-292258955#2",2.2128307593178325,3412.749298838523,66.99719999999999,15.114159906615999,29.988,1.0,0.14433893878931262,0.0,0.0,0.0,0.14433893878931262,0.0,0.7629086247536097,0.0,0.0927524364570779,0.12476253492848428,1.7581133199681582,2.6371699799522372,0.5860377733227194,0.2930188866613597,0.8790566599840791,0.0,76.60565285047961,2.6371699799522372,2.658847527011589,117.04467091079711,8.79056659984079
-932881430,-319143204#6,"-932881430,932881430,383406540#2,383406540#3,383406510#0,383406510#1,168175063#1,168175033,168175048,-168175027#2,-168175027#1,-168175027#0,168175017,-1134813071#2,-1134813071#1,-1134813071#0,-173335640,-211984196#3,-211984196#2,383406544#0,383406544#1,197589050#0,197589050#1,197589050#2,1168473333,1168473345,1168473343,1168473346,1168473341,1168473347,1168473337,-319143204#6",5.092102547751761,4834.175309028664,57.49875,16.45839458913332,50.004000000000005,0.9282040951983621,0.22865458175479592,0.0,0.0,0.0,0.0,0.0,0.2572615534023239,0.3736461143509095,0.3690923322467665,0.0,0.0,4.550931357187475,0.41372103247158865,0.0,0.8274420649431773,0.0,59.05134597953379,2.2754656785937377,1.6128490093930974,147.1909367188986,6.619536519545418
-932881430,-319143204#6,"-932881430,932881430,383406540#2,383406540#3,383406510#0,383406510#1,168175063#1,168175033,168175048,168175027#3,168175027#4,168175027#5,168175027#6,168175027#7,-556205773#1,-556205773#0,556205778#0,556205778#1,556205774#0,556205774#1,556205774#2,556205781,-383255211#3,-383255211#2,-383255211#1,-383255211#0,-166220361#0,1168473340,1168473346,1168473341,1168473347,1168473337,-319143204#6",5.038510704665034,4587.577085336433,64.23709090909091,19.68847623034163,50.004000000000005,0.802924226580566,0.08833825149769471,0.0,0.0,0.0,0.0,0.0,0.3207195913557793,0.5083320567825352,0.17094835186168525,0.0,0.0,1.7438399074690023,0.2179799884336253,0.0,1.0898999421681264,0.0,51.62828179793746,3.2696998265043793,1.530575265605343,130.79982568997366,7.1933396183096345
-932881430,-319143204#6,"-932881430,932881430,383406540#2,383406540#3,383406510#0,383406510#1,168175063#1,168175033,168175048,-168175027#2,-168175027#1,168175027#1,-168175027#1,-168175027#0,168175017,-1134813071#2,-1134813071#1,-1134813071#0,-173335640,-211984196#3,-211984196#2,383406544#0,383406544#1,197589050#0,197589050#1,197589050#2,1168473333,1168473345,1168473343,1168473346,1168473341,1168473347,1168473337,-319143204#6",5.529377457715747,5087.792295876196,55.88047058823529,17.252038875089333,50.004000000000005,0.8819348467476041,0.21725657596345552,0.0,0.0,0.0,0.0,0.0,0.2444375432597525,0.4048686910483351,0.35069376569191224,0.0,0.0,4.3240758900145435,0.39309780818314033,0.0,0.7861956163662807,0.0,62.736095799114985,2.555135753190412,1.697464456672872,142.7785034629339,6.682662739113385
-197589050#0,-168175063#1,"-197589050#0,-383406544#1,-383406544#0,211984196#2,211984196#3,211984196#4,1134813071#0,1134813071#1,1134813071#2,-168175017,168175027#0,168175027#1,168175027#2,-168175048,-168175033,-168175063#1",2.0025736712942552,2122.7057470233576,51.87375,16.007968347045168,50.004000000000005,0.8364945349735126,0.22027544442147198,0.0,0.0,0.0,0.0,0.0,0.49430531041041276,0.17824355901268307,0.32745113057690417,0.0,0.0,6.595355960020373,0.942193708574339,0.0,1.4132905628615084,0.0,104.47369612798424,1.884387417148678,1.4454866064707557,101.85773081449531,7.537549668594712
-197589050#0,-168175063#1,"-197589050#0,383406513,-383406507,-383406544#0,211984196#2,211984196#3,211984196#4,1134813071#0,1134813071#1,1134813071#2,-168175017,168175027#0,168175027#1,168175027#2,-168175048,-168175033,-168175063#1",2.11969630148384,2241.227506359364,51.76376470588235,15.506281144786989,50.004000000000005,0.8451411160640108,0.20862672373725982,0.0,0.0,0.0,0.0,0.0,0.4681651997466188,0.16881759036623764,0.3630172098871437,0.0,0.0,6.246576913890155,0.8923681305557364,0.0,1.3385521958336044,0.0,99.07583591566815,3.1232884569450774,1.5261956806963233,96.82832034433433,7.585129109723759
-197589050#0,-168175063#1,"-197589050#0,-383406544#1,-383406544#0,383406544#0,-383406544#0,211984196#2,211984196#3,211984196#4,1134813071#0,1134813071#1,1134813071#2,-168175017,168175027#0,168175027#1,168175027#2,-168175048,-168175033,-168175063#1",2.003161624258018,2138.9874240868244,51.666000000000004,15.049019526397139,50.004000000000005,0.837739116007368,0.21859873813947353,0.0,0.0,0.0,0.0,0.0,0.49054272660826864,0.17688679364145773,0.33257047975027365,0.0,0.0,6.545153020699443,0.9350218600999204,0.0,1.4025327901498807,0.0,109.1260413344418,2.8050655802997615,1.4565738455565902,103.8079323158102,8.415196740899283
-168175042#3,-556205773#0,"-168175042#3,-168175042#2,-168175042#1,-168175042#0,-127089287#1,-127089287#0,-556205773#1,-556205773#0",0.8397689768976897,1286.46546346115,79.992,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.282912587153845,1.5546472538945064,1.2144077062159497,66.0975684620744,6.218589015578026
-168175042#3,-556205773#0,"-168175042#3,-168175042#2,168175059#0,168175059#1,168175059#2,168175059#3,-127089287#0,-556205773#1,-556205773#0",0.9471044026648884,1207.9659889258842,66.664,15.805063745521561,29.988,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6236534540584909,0.0,0.3763465459415091,0.0,0.0,11.589730280774472,0.8278378771981765,0.0,0.0,0.0,26.053822293497163,2.4835136315945294,1.140305159729354,70.08970347153914,7.450540894783589
-168175068#1,-168175015,"-168175068#1,-168175068#0,168175016,-168175042#2,-168175042#1,-168175042#0,-127089287#1,-127089287#0,-168175027#7,-168175027#6,-168175027#5,-168175027#4,168175036#0,-168175015",2.1973647703523564,2124.782722109417,54.99514285714287,21.031479419988663,50.004000000000005,0.6531040877510053,0.0,0.0,0.0,0.0,0.0,0.0,0.42739467500048595,0.3468959122489947,0.2257094127505193,0.0,0.0,6.588908999646439,0.9412727142352056,0.0,0.0,0.0,140.00257353195485,2.3531817855880144,1.7304259346518274,69.74193717688327,6.588908999646439
-168175068#1,-168175015,"-168175068#1,-168175068#0,168175016,-168175042#2,168175059#0,168175059#1,168175059#2,168175059#3,-127089287#0,-168175027#7,-168175027#6,-168175027#5,-168175027#4,168175036#0,-168175015",2.3047001961195552,2046.2832475741511,48.664800000000014,15.524679574333069,50.004000000000005,0.6397964741240746,0.0,0.0,0.0,0.0,0.0,0.0,0.18326276155797508,0.3602035258759254,0.45653371256609954,0.0,0.0,13.683345173838337,1.4660726971969646,0.0,0.0,0.0,135.94742662332658,2.9321453943939293,1.666495855976531,70.9797034712342,7.330363485984823
-168175068#1,-168175015,"-168175068#1,-168175068#0,168175016,-168175042#2,-168175042#1,-168175042#0,-127089287#1,-168175059#3,168175059#3,-127089287#0,-168175027#7,-168175027#6,-168175027#5,-168175027#4,168175036#0,-168175015",2.6177271413626757,2504.727666318394,54.37125,19.653321658182875,50.004000000000005,0.7057251170940861,0.0,0.0,0.0,0.0,0.0,0.0,0.36256269820240183,0.29427488290591397,0.3431624188916843,0.0,0.0,11.178860031979509,1.197735003426376,0.0,0.0,0.0,134.8928586140274,3.1939600091370024,2.0398536132364606,66.22444963843293,6.387920018274005
-197589051#2,-168175043#0,"-197589051#2,197589051#2,-197589050#0,-383406544#1,-383406544#0,211984196#2,211984196#3,211984196#4,1134813071#0,1134813071#1,1134813071#2,1134813071#3,168175062,168175027#0,168175027#1,168175027#2,168175027#3,168175036#0,168175036#1,173335642#7,-168175043#1,-168175043#0",4.5300860009201305,3765.7893413876886,49.54418181818182,14.95451865343195,50.004000000000005,0.7529059298699255,0.24296566977890965,0.0,0.0,0.0,0.0,0.0,0.3974312329472453,0.1413845318723517,0.46118423518040313,0.0,0.0,7.435360149402843,0.7966457302931618,0.0,1.062194307057549,0.0,99.8938890616197,2.124388614115098,2.5643677007043664,162.42595367493408,5.84206868881652
-197589051#2,-168175043#0,"-197589051#2,197589051#2,-197589050#0,-383406544#1,-383406544#0,211984196#2,211984196#3,211984196#4,1134813071#0,1134813071#1,1134813071#2,-168175017,168175027#0,168175027#1,168175027#2,-168175048,173335642#5,173335642#6,173335642#7,-168175043#1,-168175043#0",5.1657915142269655,4082.999224159292,48.569142857142865,15.903532394677969,50.004000000000005,0.7015922228743289,0.32792185609171465,0.0,0.0,0.0,0.0,0.0,0.47038692636381024,0.092666837859619,0.43694623577657093,0.0,0.0,6.8577039726881965,0.7347539970737353,0.0,0.7347539970737353,0.0,105.36643895402295,1.7144259931720491,2.7803762726081698,160.34862783231483,5.143277979516147
-197589051#2,-168175043#0,"-197589051#2,197589051#2,-197589050#0,-383406544#1,-383406544#0,211984196#2,211984196#3,211984196#4,1134813071#0,1134813071#1,1134813071#2,-168175017,168175027#0,168175027#1,168175027#2,168175027#3,168175036#0,168175036#1,173335642#7,-168175043#1,-168175043#0",4.531033925086197,3747.776252871348,49.522285714285715,15.323460265693447,50.004000000000005,0.7517183116513336,0.23587008828552744,0.0,0.0,0.0,0.0,0.0,0.39107806553473196,0.14552109085092207,0.463400843614346,0.0,0.0,7.47109702147984,0.8004746808728399,0.0,0.8004746808728399,0.0,101.18722704550184,1.6009493617456798,2.552101432415389,162.70516450821924,5.60332276610988
-212768255#1,-932881377,"-212768255#1,-212768255#0,-212457496#1,-212457496#0,-334770491#3,-334770491#2,-334770491#1,-478135939#1,-478135935,-478135930#3,-478135930#2,-478135930#1,-478135930#0,-949348433,-932881377",1.3238989125694425,1418.453808256353,54.00240000000001,10.551750868931657,29.988,1.0,0.9382600381817029,0.0,0.0,0.0,0.40477721997739957,0.0,0.36803397388207515,0.09563686370985044,0.13155194243067492,0.36293148763677735,0.0,12.689873928377448,0.7049929960209693,0.7049929960209693,0.0,0.0,42.65445221287772,1.4099859920419386,1.3770173597367563,101.81837039645917,10.57489494031454
-212768255#1,-932881377,"-212768255#1,-212768255#0,-212457496#1,-212457496#0,-334770491#3,-334770491#2,-334770491#1,-287678747#2,-287678747#0,33581711#0,-292258165#3,-292258165#2,-212457495,-478135930#0,-949348433,-932881377",1.5230529802440285,1675.7052155734386,60.00300000000001,18.61841436857607,50.00399999999999,1.0,0.9477382518423463,0.0,0.0,0.0,0.15249224020373495,0.09754077699159489,0.31153402577559147,0.10619632219458744,0.33223663483449106,0.15249224020373495,0.0,20.289964895982585,1.7902910202337574,0.5967636734112525,0.0,0.0,73.4982588003129,2.38705469364501,1.6267538345027484,95.14654392753177,9.54821877458004
