origins,destinations,path,free_flow_time,total_length,mean_speed,speed_std,speed_range,pct_high_speed,pct_paved,pct_unpaved,pct_motorway,pct_trunk,pct_primary,pct_secondary,pct_tertiary,pct_unclassified,pct_residential,pct_lit,lane_changes_per_km,priority_changes_per_km,yield_priority_changes_per_km,traffic_lights_per_km,bridges_per_km,tunnels_per_km,bearing_std,turns_per_km,mean_circuity,edge_length_std,edges_per_km
-83664949#1,-27076097#0,"-83664949#1,-38506214,38506192#0,38506192#1,38506192#2,38506192#3,38506192#4,38506192#5,38506192#6,38506192#7,661614400,38506309#0,38506309#1,38506309#2,38506309#3,38506309#4,38506309#5,27058768#5,27058768#6,27058768#7,27058768#8,27058768#9,702253925#0,702315834,1101783586,441754135#0,441754135#2,441754135#3,1101781124#0,1101781123#0,1101781121#0,1101781121#1,1101781121#2,1101781120,27076092#0,27076092#1,23038316#6,23038316#7,23038316#0,11774587,27076097#0,-27076097#0",3.952299155401501,4556.051003490481,52.622571428571455,9.890830710982272,50.00399999999999,1.0,0.45178736380164364,0.0,0.0,0.0,0.6585813971904694,0.0,0.0,0.3262012975436472,0.015217305265883463,0.0,0.21948832426017184,1.9753949183415467,0.0,0.21948832426017184,0.0,0.0,48.205661527990635,2.853348215382234,1.7563453651612448,142.20803553429948,9.218509618927218
-83664949#1,-27076097#0,"-83664949#1,-38506214,38506192#0,38506192#1,38506192#2,38506192#3,38506192#4,38506192#5,38506192#6,38506192#7,661614400,38506309#0,38506309#1,38506309#2,38506309#3,38506309#4,38506309#5,27058768#5,27058768#6,27058768#7,27058768#8,27058768#9,702253925#0,-702253925#1,702253925#0,702315834,1101783586,441754135#0,441754135#2,441754135#3,1101781124#0,1101781123#0,1101781121#0,1101781121#1,1101781121#2,1101781120,27076092#0,27076092#1,23038316#6,23038316#7,23038316#0,11774587,27076097#0,-27076097#0",3.96162240954117,4605.07475406932,52.50354545454547,9.673820215200681,50.00399999999999,1.0,0.45762341228650394,0.0,0.0,0.0,0.662216000605391,0.0,0.0,0.32272869136387944,0.015055308030729462,0.0,0.2171517409389153,1.9543656684502375,0.0,0.2171517409389153,0.0,0.0,54.139115911678836,3.257276114083729,1.7752438886953317,139.9840217047075,9.554676601312273
-83664949#1,-27076097#0,"-83664949#1,-38506214,38506192#0,38506192#1,38506192#2,38506192#3,38506192#4,38506192#5,38506192#6,38506192#7,661614400,38506309#0,38506309#1,38506309#2,38506309#3,38506309#4,38506309#5,27058768#5,27058768#6,27058768#7,27058768#8,27058768#9,702253925#0,702315834,1101783586,441754135#0,441754135#2,441754135#3,1101781124#0,1101781123#0,1101781121#0,1101781121#1,1101781121#2,1101781120,27076092#0,27076092#1,23038316#6,83824020,83824021,23038316#0,11774587,27076097#0,-27076097#0",4.00690678679099,4625.574062868598,52.56167441860466,9.780528848591958,50.00399999999999,1.0,0.4393968565594296,0.0,0.0,0.0,0.6430827451716445,0.02063022390013205,0.0,0.32129844400155483,0.014988586926668537,0.0,0.6485681472667889,2.378083206644893,0.216189382422263,0.216189382422263,0.0,0.0,61.32736821341038,2.5942725890671556,1.7831463169102566,140.55021333790285,9.296143444157309
-441754135#1,-84098608#0,"-441754135#1,-1101783586,-702315834,-702253925#1,-27058768#9,-27058768#8,-27058768#7,-27058768#6,-27058768#5,-27058768#4,-27058768#3,-27058768#2,-27058768#1,-27058768#0,24365113,879242582,441754136,879242579,896103274,879242578#0,879242578#1,24365110,-666230086#1,-666230086#0,-207654853#1,-207654853#0,207654852#0,207654852#1,441750342,622465271,-441750341#1,-441750341#0,-622465274,-1300302877,-1101783594,-211025609,-666225725#2,83423765#0,83423765#1,83423765#2,-84098608#0",3.4993774311004757,2420.9903976049995,47.80887804878049,11.726848699022092,69.98400000000001,0.8928605282577797,0.7960278544184898,0.0,0.0,0.0,0.8835943507933968,0.0,0.00926617746438296,0.0,0.0,0.013122222486888472,2.8913786716894267,7.434973727201383,0.41305409595563236,0.41305409595563236,0.41305409595563236,0.0,37.01462189093251,3.7174868636006915,1.1956160211919227,67.92182196935958,16.935217934180926
-441754135#1,-84098608#0,"-441754135#1,-1101783586,-702315834,-702253925#1,-27058768#9,-27058768#8,-27058768#7,-27058768#6,-27058768#5,-27058768#4,-27058768#3,-27058768#2,-27058768#1,-27058768#0,24365113,879242582,441754136,879242579,27528053,27528056,879242578#0,42784537#0,42784537#1,42784535#0,42784535#1,-316190319#7,-316190319#6,-316190319#5,-316190319#4,-316190319#3,-316190319#2,-316190319#1,-316190319#0,-316190298#1,-316190298#0,-31730118#2,-31730118#1,-31730118#0,-1098303716,-316449806#2,-316449806#1,-316449806#0,-84098608#0",2.149725091299627,2413.1881633484504,64.88288372093025,16.66794174914299,50.00399999999999,1.0,0.8357321246578018,0.0,0.0,0.0,0.5892887885661315,0.017654727230342438,0.2724755692554769,0.0,0.12058091494804918,0.004968638998596189,2.0719478389377586,7.45901222017593,0.8287791355751034,0.0,7.044622652388379,1.243168703362655,38.26217123231861,2.900726974512862,1.191762855856178,65.8740815859201,17.818751414864725
-441754135#1,-84098608#0,"-441754135#1,-1101783586,-702315834,-702253925#1,-27058768#9,-27058768#8,-27058768#7,-27058768#6,-27058768#5,-27058768#4,-27058768#3,-27058768#2,-27058768#1,-27058768#0,24365113,879242582,441754136,879242579,896103274,879242578#0,42784537#0,42784537#1,42784537#2,666230081#0,666230081#1,-207654853#1,-207654853#0,207654852#0,207654852#1,441750342,622465271,-441750341#1,-441750341#0,-622465274,-1300302877,-1101783594,-211025609,-666225725#2,83423765#0,83423765#1,83423765#2,-84098608#0",3.486994421741224,2424.6294943622934,47.861142857142866,11.587906910415702,69.98400000000001,0.8930213325807088,0.7963339937174175,0.0,0.0,0.0,0.803375209001644,0.0,0.009252269971942752,0.0,0.08039385360712203,0.010210981467290263,2.887039036799758,14.847629332113042,0.8248682962285023,0.41243414811425116,0.41243414811425116,0.0,36.590206136763896,2.887039036799758,1.19741320402668,65.8466623855278,17.32223422079855
-274331752#1,-83716953#0,"-274331752#1,274331752#1,83824019,565001707,402446413#0,402446413#1,28755100#0,28755100#1,28776590,-38455332,-336962207#0,-38455325#0,123230354#6,1097203756,38455321#0,38455321#1,564994282#0,564994282#1,-83716953#0",1.3606856631325608,1468.2688478962932,51.05747368421053,21.316495614034636,90.0,0.9464967910249723,0.3200866611636218,0.0,0.0,0.0,0.0,0.05526698513966148,0.0,0.32152314163028484,0.5697066642550258,0.0,0.0,12.940409399288711,1.3621483578198643,0.0,0.0,0.0,86.91098644383975,6.129667610189389,4.701984740893888,81.15613701006124,12.940409399288711
-274331752#1,-83716953#0,"-274331752#1,274331752#1,83824019,565001707,402446413#0,402446413#1,28755100#0,28755100#1,-336962207#2,-336962207#1,-336962207#0,-38455325#0,123230354#6,1097203756,38455321#0,38455321#1,564994282#0,564994282#1,-83716953#0",1.3486386268954598,1429.3683044939635,51.05747368421053,21.316495614034636,90.0,0.9450406905249449,0.3015826840822278,0.0,0.0,0.0,0.0,0.05677108715968105,0.0,0.3302734580368532,0.5579961453284106,0.0,0.0,13.292585221222275,1.3992194969707656,0.0,0.0,0.0,83.84643911654321,4.197658490912297,4.577409625272314,82.6374843755861,13.292585221222275
-274331752#1,-83716953#0,"-274331752#1,274331752#1,83824019,565001707,402446413#0,402446413#1,28755100#0,28755100#1,28776590,-38455332,-336962207#0,-38455325#0,123230354#6,-564995278,405549323,-83461765,38455321#1,564994282#0,564994282#1,-83716953#0",1.3726687101543744,1546.920650436282,47.503800000000005,17.733970231406754,90.0,0.9297995322158644,0.303812139996408,0.0,0.0,0.0,0.0,0.04239402367918868,0.0,0.3051755838932996,0.6251050784161011,0.0,0.0,13.575356948061504,2.5857822758212388,0.0,0.0,0.0,92.66290921994343,7.757346827463717,4.95385930454529,78.70052663836627,12.928911379106195
565431085#1,-83461748,"565431085#1,565431085#2,577557390#4,441750347,1067475886,27055183,627182317,83664153#0,83664153#1,83664153#2,83664153#3,641854983,641854982,402448975#0,402448975#1,402448975#2,402448980,402448980-AddedOffRampEdge,550720849#0,550720849#1,441754127#0,441754127#1,441754127#2,441754127#3,-83987114,-38454442,761975309#2,-83461763#6,-83461763#5,-83461763#4,-83461763#3,-83461763#2,-336962213,123230354#3,123230354#4,123230354#5,123230354#6,1097203756,405371822#0,405371822#1,31817198#0,-161602904,161602901#1,83717272,83461745#0,83461745#1,83461753#4,83461753#5,83461753#1,83461748,84605757#0,84605757#1,84605757#2,84605757#2-AddedOffRampEdge,1071371037,-33679378,1071371038,1071371041,1071371040,84605762#0,84605762#1,84605762#2,-83461748",3.672443457271501,4468.307081707485,77.14399999999999,24.723832524705337,70.02,0.8532439551087858,0.6515751775932417,0.0,0.0,0.0,0.0,0.5070418932897042,0.26064562740001995,0.009777346978709555,0.222535132331566,0.0,0.8951936218473755,15.218291571405384,0.8951936218473755,0.22379840546184387,0.8951936218473755,0.44759681092368775,77.40229859698366,2.9093792710039703,1.9053979878809613,62.15805815038473,14.099299544096164
565431085#1,-83461748,"565431085#1,565431085#2,577557390#4,441750347,1067475886,27055183,627182317,83664153#0,83664153#1,83664153#2,83664153#3,641854983,641854982,402448975#0,402448975#1,402448975#2,402448980,402448980-AddedOffRampEdge,550720849#0,550720849#1,441754127#0,441754127#1,441754127#2,-83399675#1,-83399675#0,-83987114,-38454442,761975309#2,-83461763#6,-83461763#5,-83461763#4,-83461763#3,-83461763#2,-336962213,123230354#3,123230354#4,123230354#5,123230354#6,1097203756,405371822#0,405371822#1,31817198#0,-161602904,161602901#1,83717272,83461745#0,83461745#1,83461753#4,83461753#5,83461753#1,83461748,84605757#0,84605757#1,84605757#2,84605757#2-AddedOffRampEdge,1071371037,-33679378,1071371038,1071371041,1071371040,84605762#0,84605762#1,84605762#2,-83461748",3.676224969876543,4477.975941974411,76.40718749999999,25.225192961884073,70.02,0.851401627976517,0.6202976565939549,0.0,0.0,0.0,0.0,0.5059470867790791,0.2302122027612339,0.00975623569920663,0.25408447476048024,0.0,0.89326071685779,18.311844695584696,1.1165758960722376,0.2233151792144475,0.89326071685779,0.446630358428895,77.12523160874255,3.3497276882167126,1.9095210319244482,61.45558798861063,14.29217146972464
565431085#1,-83461748,"565431085#1,565431085#2,577557390#4,441750347,1067475886,27055183,627182317,83664153#0,83664153#1,83664153#2,83664153#3,641854983,641854982,402448975#0,402448975#1,402448975#2,402448980,402448980-AddedOffRampEdge,28760056,-550720851#1,-550720851#0,-144507082,-316189034#3,-316189034#2,42784477#6,402448979#2,-402448983#1,-402448983#0,-38455854,1098303714,38455870#0,38455870#1,38455820#0,38455820#1,38455820#2,1067475885#0,1067475885#1,1071371044#0,219268189,402448981,402448984#0,402448984#1,38455178,83717272,83461745#0,83461745#1,83461753#4,83461753#5,83461753#1,83461748,84605757#0,84605757#1,84605757#2,84605757#2-AddedOffRampEdge,1071371037,-33679378,1071371038,1071371041,1071371040,84605762#0,84605762#1,84605762#2,-83461748",7.857932784622899,4765.591426697859,69.99999999999999,26.942520580409816,90.0,0.6810010888566054,0.45308576805554085,0.0,0.0,0.0,0.0,0.37833646645927194,0.17266610188277434,0.06662833191371538,0.2238292784554298,0.0,1.2590252631366425,18.465703859337424,1.2590252631366425,0.41967508771221423,0.41967508771221423,0.6295126315683213,81.59076241193884,4.406588420978249,2.032167474045442,86.39661651888827,13.219765262934748
