origins,destinations,path,free_flow_time,total_length,mean_speed,speed_std,speed_range,pct_high_speed,pct_paved,pct_unpaved,pct_motorway,pct_trunk,pct_primary,pct_secondary,pct_tertiary,pct_unclassified,pct_residential,pct_lit,lane_changes_per_km,priority_changes_per_km,yield_priority_changes_per_km,traffic_lights_per_km,bridges_per_km,tunnels_per_km,bearing_std,turns_per_km,mean_circuity,edge_length_std,edges_per_km
-152046947#5,-321441903,"-152046947#5,-152046947#4,-152046947#3,-152046947#2,-152046947#1,-152046947#0,152046835,152046800#5,152046800#6,152046800#7,152046800#8,152046800#9,-165625900#1,-609885417#1,-609885417#0,609885416,-198122484#14,-799286665#2,-799286665#1,165625902,799286664#0,799286664#1,-135588176#4,-135588176#3,-135588176#2,-135588176#1,-135588176#0,-618249904#2,-618249904#1,-618249904#0,-618249919#1,-618249919#0,1177888143,609888741,109790567#2,109790567#3,109790567#4,109790567#5,109790567#6,134461617#4,-414212519,-107619772#3,-107619772#2,-107619772#1,-107619772#0,-746415891#2,-746415891#1,-746415891#0,-414212513,-107619769#1,-107619769#0,-39517524#6,-39517524#5,-39517524#4,1101067733,-39517931#4,321441904#0,321441903,-321441903",4.295631572495783,4245.5612720489125,50.17362711864408,8.406055292626869,90.0,0.9913908884615481,0.079534768257781,0.0,0.0,0.0,0.009412493477204308,0.0,0.030393461338226097,0.12720222289362523,0.8243827107524924,0.009412493477204308,0.0,8.243904105312549,0.9421604691785771,0.23554011729464427,1.64878082106251,0.0,113.0187250287258,4.94634246318753,2.386607395651713,72.20034973529046,13.896866920384012
-152046947#5,-321441903,"-152046947#5,-152046947#4,-152046947#3,-152046947#2,-152046947#1,-152046947#0,152046835,152046800#5,152046800#6,152046800#7,152046800#8,152046800#9,-165625900#1,-609885417#1,-609885417#0,609885416,-198122484#14,-799286665#2,-799286665#1,165625902,799286664#0,799286664#1,-135588176#4,-135588176#3,-135588176#2,-135588176#1,-135588176#0,-618249904#2,-618249904#1,-618249904#0,-618249919#1,-618249919#0,1177888143,609888741,109790567#2,109790567#3,109790567#4,109790567#5,109790567#6,134461617#4,-414212519,-107619772#3,-107619772#2,-107619772#1,-107619772#0,-746415891#2,-746415891#1,-746415891#0,-414212513,-107619769#1,-107619769#0,-39517524#6,-39517524#5,-39517524#4,1101067733,-39517931#4,-39517931#3,39517934#0,-321441903",4.296147531219084,4245.929975837339,50.17362711864408,8.406055292626869,90.0,0.9913916360509001,0.0795278616977258,0.0,0.0,0.0,0.00941167612458113,0.0,0.030390822061459273,0.12719117703518104,0.8243979608296786,0.00941167612458113,0.0,8.243188229475606,0.9420786547972122,0.23551966369930305,1.6486376458951213,0.0,113.31425832486556,4.71039327398606,2.38681465945781,72.10900853894132,13.89566015825888
-152046947#5,-321441903,"-152046947#5,-152046947#4,-152046947#3,-152046947#2,-152046947#1,-152046947#0,152046835,152046800#5,152046800#6,152046800#7,152046800#8,152046800#9,-165625900#1,-609885417#1,-609885417#0,609885416,-198122484#14,-799286665#2,-799286665#1,799286665#1,-799286665#1,165625902,799286664#0,799286664#1,-135588176#4,-135588176#3,-135588176#2,-135588176#1,-135588176#0,-618249904#2,-618249904#1,-618249904#0,-618249919#1,-618249919#0,1177888143,609888741,109790567#2,109790567#3,109790567#4,109790567#5,109790567#6,134461617#4,-414212519,-107619772#3,-107619772#2,-107619772#1,-107619772#0,-746415891#2,-746415891#1,-746415891#0,-414212513,-107619769#1,-107619769#0,-39517524#6,-39517524#5,-39517524#4,1101067733,-39517931#4,321441904#0,321441903,-321441903",4.412178248761682,4355.288490441049,50.1680655737705,8.264823111373593,90.0,0.9916077865761082,0.07753096784236792,0.0,0.0,0.0,0.009175354943292134,0.0,0.029627727913845117,0.1239974877487438,0.8288072159702271,0.009175354943292134,0.0,8.036207033545013,0.9184236609765728,0.2296059152441432,1.6072414067090024,0.0,112.32839468460313,5.280936050615294,2.4482896501613935,71.05314533005613,14.005960829892736
813657610#0,152046790#1,"813657610#0,-39519020#0,-39519019#0,39517931#2,39517931#3,39517931#4,1270697571#0,1270697571#1,-39517524#1,-39517524#0,1004099256#0,1004099256#3,294503495#7,294503495#10,152047011,673556026,930904746,673556025#0,673556025#1,592052488#0,592052488#1,39517420,26388774,152046714#1,152046714#2,39125380#0,39125380#1,39125380#2,39125380#3,618140818,618140817,618140821,618140816,30635184#0,30635184#1,1087443723#0,1087443723#1,30635208#1,30635208#2,930904747#0,930904747#1,930904747#2,930904747#3,424307262,618249898,618249897,152047161#0,152047161#1,152047161#2,152047161#3,152047161#4,152047161#5,479693356#0,479693356#1,138312450#0,138312450#1,138312450#2,152046920#0,152046920#1,-504554747,-152046799,-504554748,-618371693#4,-618371693#3,-618371693#2,-618371693#1,-618371693#0,152046790#0,152046790#1",2.754436339962289,3285.930258038413,67.53704347826087,19.58294501257992,50.00399999999999,1.0,0.5869041043306275,0.0,0.0,0.0,0.22195328590185112,0.0,0.39486064966661544,0.0,0.38318606443153314,0.2800144410648816,1.8259669344235545,8.825506849713847,0.6086556448078515,0.0,2.7389504016353317,0.0,57.38679633658529,6.390884270482441,1.6632937679279904,45.563643816212625,20.998619745870876
813657610#0,152046790#1,"813657610#0,813657610#1,813657610#2,-618249937#0,-294503494#5,-294503494#4,-294503494#3,-294503494#2,-294503494#1,-294503494#0,294503493,370259803#3,370259803#4,370259803#5,370259803#6,39517422#0,39517422#1,39517422#2,299015076#0,299015076#1,299015076#2,299015076#3,107619771,-152046733,152046743#0,152046743#1,152046743#2,152047035,-782034463,-929557840,-152209328#1,152209354,-152209393#5,-152209393#4,-152209393#3,-152209393#2,-152209393#1,-152209393#0,-152046773#3,-152046773#2,-152046773#1,-152046773#0,152046782#1,618249898,618249897,152047161#0,152047161#1,152047161#2,152047161#3,152047161#4,152047161#5,479693356#0,479693356#1,138312450#0,138312450#1,138312450#2,152046920#0,152046920#1,-504554747,-152046799,-504554748,-618371693#4,-618371693#3,-618371693#2,-618371693#1,-618371693#0,152046790#0,152046790#1",4.151591359665821,3043.3250913752804,55.58876470588237,20.75479829298797,69.98400000000001,0.8831157250499575,0.6474485920142322,0.0,0.0,0.0,0.013073929986184197,0.0,0.2895858517957363,0.0,0.5804559432680371,0.11360450313198517,1.3143518618289962,13.47210658374721,0.9857638963717472,0.0,3.6144676200297394,0.0,51.32293708384417,7.557523205516728,1.540490290650658,54.52173368409257,22.343981651092935
813657610#0,152046790#1,"813657610#0,813657610#1,813657610#2,-618249937#0,-294503494#5,-294503494#4,-294503494#3,39517935,370259792#3,321441891,370259803#1,370259803#2,370259803#3,370259803#4,370259803#5,370259803#6,39517422#0,39517422#1,39517422#2,299015076#0,299015076#1,299015076#2,299015076#3,107619771,-152046733,152046743#0,152046743#1,152046743#2,152047035,-782034463,-929557840,-152209328#1,152209354,-152209393#5,-152209393#4,-152209393#3,-152209393#2,-152209393#1,-152209393#0,-152046773#3,-152046773#2,-152046773#1,-152046773#0,152046782#1,618249898,618249897,152047161#0,152047161#1,152047161#2,152047161#3,152047161#4,152047161#5,479693356#0,479693356#1,138312450#0,138312450#1,138312450#2,152046920#0,152046920#1,-504554747,-152046799,-504554748,-618371693#4,-618371693#3,-618371693#2,-618371693#1,-618371693#0,152046790#0,152046790#1",4.245045883303931,3174.825357246505,56.957217391304354,21.91117237773351,90.0,0.8879570348867375,0.6537516959524599,0.0,0.0,0.0,0.05114115720492847,0.0,0.2775912970663664,0.0,0.5592245806154423,0.11651102048008567,1.2599118218802312,12.91409617427237,0.9449338664101734,0.0,3.4647575101706356,0.0,55.60736540370718,8.189426842221502,1.6070539592402195,54.309474271306996,21.73347892743399
-172343511,-1064567692#1,"-172343511,172343512,1343987051,1343987055#0,1343987055#1,172051399#0,172051399#1,-930904745#2,-930904745#1,-930904745#0,-673556025#1,-673556025#0,-930904746,-673556026,-152047011,108808633,678586582#3,-294503495#4,-294503495#1,299015074,108808641#0,108808641#1,108808641#2,370259803#6,370259803#7,370259803#8,370259803#9,321441894,-370259792#3,-370259792#2,-370259792#1,1064567692#0,1064567692#1,-1064567692#1",0.9073134149268058,1294.5698845385493,63.24035294117647,22.39234502029703,50.00399999999999,1.0,0.8007956197245435,0.0,0.0,0.0,0.6763062382833032,0.0,0.0,0.03761142036559517,0.2860823413511017,0.5696079217888491,7.724573326966052,40.94023863292008,2.3173719980898158,1.5449146653932104,3.862286663483026,0.0,90.0010124084469,11.586859990449078,1.2738544090757102,43.260978521545795,26.263549311684578
-172343511,-1064567692#1,"-172343511,172343512,1343987051,1343987055#0,1343987055#1,172051399#0,172051399#1,-930904745#2,-930904745#1,-930904745#0,-673556025#1,-673556025#0,-930904746,-673556026,-152047011,-294503495#10,-294503495#9,-294503495#6,1004099255#0,1004099255#1,39517524#0,39517524#1,39517524#2,39517524#3,1101067733,-39517931#4,-39517931#3,39517934#0,39517934#1,-294503494#5,39518098,370259792#0,1064567692#0,1064567692#1,-1064567692#1",1.7619330453563713,1924.922284377645,58.57611428571429,19.120792562596577,50.00399999999999,1.0,0.2604112793346095,0.0,0.0,0.0,0.29767734567231235,0.0,0.0,0.025294845675165403,0.6770278086525223,0.2205166059242114,3.1170089559952734,18.18255224330576,1.0390029853317577,1.0390029853317577,2.5975074633293946,0.0,116.66919758915166,7.273020897322304,1.894120022695101,58.14906574382432,18.18255224330576
-172343511,-1064567692#1,"-172343511,172343512,1343987051,1343987055#0,1343987055#1,172051399#0,172051399#1,-930904745#2,-930904745#1,-930904745#0,-673556025#1,-673556025#0,-930904746,-673556026,-152047011,108808633,678586582#3,294503495#5,1004099255#0,1004099255#1,39517524#0,39517524#1,39517524#2,39517524#3,1101067733,-39517931#4,-39517931#3,39517934#0,39517934#1,-294503494#5,39518098,370259792#0,1064567692#0,1064567692#1,-1064567692#1",1.8019498440124788,1958.3754446805922,58.57611428571429,19.120792562596577,50.00399999999999,1.0,0.26793687190408433,0.0,0.0,0.0,0.2439033858280435,0.0,0.0,0.02486275665489706,0.7312338575170594,0.22872368319492517,4.0850185401016335,27.063247828173324,1.5318819525381127,1.0212546350254084,2.5531365875635212,0.0,117.49947859140799,8.170037080203267,1.92703787151762,59.72761953625053,17.87195611294465
-107234439#2,39519007#4,"-107234439#2,107234439#2,107234439#3,107234439#4,107234439#5,-39519007#7,-39519007#6,-39519007#5,-39519007#4,39519007#4",0.8223782097432204,1022.6487084867028,50.004000000000005,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.88971966663955,2.9335586845255452,4.097404044413922,92.93978064588484,9.778528948418485
