origins,destinations,path,free_flow_time,total_length,mean_speed,speed_std,speed_range,pct_high_speed,pct_paved,pct_unpaved,pct_motorway,pct_trunk,pct_primary,pct_secondary,pct_tertiary,pct_unclassified,pct_residential,pct_lit,lane_changes_per_km,priority_changes_per_km,yield_priority_changes_per_km,traffic_lights_per_km,bridges_per_km,tunnels_per_km,bearing_std,turns_per_km,mean_circuity,edge_length_std,edges_per_km
-37262347#8,-38250445#2,"-37262347#8,-37262347#7,37262347#7,37262347#8,37262347#9,29347640#0,29347640#1,29347640#2,29347640#3,29347640#4,1332936426,1332936425,-1332936425,427974169#2,427974169#3,427974169#4,29348374#0,29348374#1,-29348495#2,-29348495#1,-29348495#0,-18934349#3,-18934349#2,-18934349#1,-18934349#0,-440557653#1,-440557653#0,-345585228,-32538630,-598732995,-701009078,-345585229,32538638#0,440557657#0,396759845#0,396759845#1,29260650#1,-933175747#1,-933175747#0,-701009076#2,-701009076#1,-701009076#0,-287878573,-315149525#1,-38250446,-38250445#8,-38250445#7,-38250445#6,-38250445#5,-38250445#4,-38250445#3,-38250445#2",2.8172606191504683,3369.859348166213,65.38984615384615,23.30393328694823,50.00399999999999,1.0,0.671491661437935,0.0,0.0,0.0,0.08598438119121127,0.30118183818777927,0.0,0.0,0.6128337806210096,0.0,1.7804897415867043,5.341469224760113,0.5934965805289014,0.8902448707933521,0.5934965805289014,0.0,117.9895717122937,2.967482902644507,4.389232981736098,94.7116670142537,15.430911093751437
-37262347#8,-38250445#2,"-37262347#8,-37262347#7,37262347#7,37262347#8,37262347#9,37262347#10,37262347#11,37262347#12,37262347#13,37262347#14,-32318897#1,-32318897#0,68543249,1238964974,18898487,29348374#0,29348374#1,-29348495#2,-29348495#1,-29348495#0,-18934349#3,-18934349#2,-18934349#1,-18934349#0,-440557653#1,-440557653#0,-345585228,-32538630,-598732995,-701009078,-345585229,32538638#0,440557657#0,396759845#0,396759845#1,29260650#1,-933175747#1,-933175747#0,-701009076#2,-701009076#1,-701009076#0,-287878573,-315149525#1,-38250446,-38250445#8,-38250445#7,-38250445#6,-38250445#5,-38250445#4,-38250445#3,-38250445#2",2.822796051465943,3271.9230686261553,64.90658823529411,24.282189697946492,70.02,0.9521183849531348,0.6436738264886757,0.0,0.0,0.0,0.08855809402485598,0.3101969122217577,0.0,0.0,0.6012449937533865,0.0,1.2225226315237163,5.5013518418567235,0.6112613157618582,0.9168919736427872,0.6112613157618582,0.0,109.13697283780768,2.7506759209283618,4.261671233943963,94.21109617876827,15.587163551927382
-37262347#8,-38250445#2,"-37262347#8,-37262347#7,37262347#7,37262347#8,37262347#9,29347640#0,29347640#1,29347640#2,29347640#3,29347640#4,1332936426,427974169#2,427974169#3,427974169#4,29348374#0,29348374#1,-29348495#2,-29348495#1,-29348495#0,-18934349#3,-18934349#2,-18934349#1,-18934349#0,-440557653#1,-440557653#0,-345585228,-32538630,-598732995,-701009078,-345585229,32538638#0,440557657#0,396759845#0,396759845#1,29260650#1,-933175747#1,-933175747#0,-701009076#2,-701009076#1,-701009076#0,-287878573,-315149525#1,-38250446,-38250445#8,-38250445#7,-38250445#6,-38250445#5,-38250445#4,-38250445#3,-38250445#2",2.712796976241901,3265.0722704156487,66.00528,23.56248842324405,50.00399999999999,1.0,0.6930420723043368,0.0,0.0,0.0,0.0887439072570985,0.3108477696224985,0.0,0.0,0.600408323120403,0.0,1.8376316060030702,5.512894818009211,0.6125438686676901,0.9188158030015351,0.6125438686676901,0.0,117.62440360161261,2.7564474090046054,4.252748087203985,96.59138441983725,15.313596716692253
-427195066,37262367#2,"-427195066,-754113933,203098147#0,203098147#1,203098147#2,203098147#3,203098147#4,243344676#0,243344676#1,243344676#2,243344676#3,243344676#4,243344676#5,-137957786#1,-137957786#0,-1321667099#5,-1321667099#4,-1321667099#3,-1321667099#2,-1321667099#1,-1321667099#0,1321667097,137957777#3,137957777#4,1052637143,-971300307#1,-971300307#0,-36785282#3,-36785282#2,-36785282#1,-36785282#0,459251295,29348821#1,29348821#2,29348821#3,36944586,-36944585,-151204953,-151204912#2,-151204912#1,-151204912#0,151204873#1,151204873#2,-36785531#2,-36785531#1,-36785531#0,28900527#2,36785429#0,37853866,18913058#4,18913059,-28900547,-28884639,18913060#0,18913060#1,28884541#8,28884541#9,28884541#10,28884541#1,28884541#2,300908085#0,300908085#1,-37995837,-18931823#4,-18931823#3,-38250589,-18898492#0,18932845#0,18932845#1,37262367#2",5.003435973667971,5729.560494033367,75.99908571428573,21.293957764983343,70.02,0.891538578283956,0.534125378113049,0.0,0.0,0.0,0.3472136336935346,0.1383019653110024,0.3171394126144828,0.0,0.1973449883809803,0.08697570826676582,1.745334569800558,9.075739762962902,0.872667284900279,0.17453345698005582,1.0472007418803349,0.0,95.87149641596736,5.585070623361786,3.949103236642631,100.88083597432528,12.217341988603906
-427195066,37262367#2,"-427195066,-754113933,203098147#0,203098147#1,203098147#2,203098147#3,203098147#4,243344676#0,243344676#1,243344676#2,243344676#3,243344676#4,243344676#5,-137957786#1,-137957786#0,-1321667099#5,-1321667099#4,-1321667099#3,-1321667099#2,-1321667099#1,-1321667099#0,1321667097,137957777#3,137957777#4,1052637143,-971300307#1,-971300307#0,-36785282#3,-36785282#2,-36785282#1,-36785282#0,459251295,29348821#1,29348821#2,29348821#3,36944586,-36944585,-151204953,-151204912#2,-151204912#1,-151204912#0,151204873#1,151204873#2,-36785531#2,-36785531#1,-36785531#0,28900527#2,36785429#0,37853866,18913058#4,18913059,-28900547,-28884639,18913060#0,18913060#1,28884541#8,28884541#9,28884541#10,28884541#1,28884541#2,300908085#0,300908085#1,-37995837,-18931823#4,-18931823#3,-18931823#2,-18931823#1,-18931823#0,-137390626,18932845#0,18932845#1,37262367#2",5.0379576441072045,5728.42234831595,74.72100000000002,22.330198011017895,70.02,0.8748892250629148,0.5340328162917459,0.0,0.0,0.0,0.34728261947813427,0.17818006159898836,0.3172024231333209,0.0,0.15733489578955648,0.1251107749370853,1.745681339808999,6.284452823312396,0.6982725359235995,0.34913626796179975,1.0474088038853993,0.0,96.50544870325243,5.237044019426997,3.948318768978645,99.01156783467601,12.568905646624792
-427195066,37262367#2,"-427195066,-754113933,203098147#0,203098147#1,203098147#2,203098147#3,203098147#4,243344676#0,243344676#1,243344676#2,243344676#3,243344676#4,243344676#5,-137957786#1,-137957786#0,-1321667099#5,-1321667099#4,-1321667099#3,-1321667099#2,1321667099#2,-1321667099#2,-1321667099#1,-1321667099#0,1321667097,137957777#3,137957777#4,1052637143,-971300307#1,-971300307#0,-36785282#3,-36785282#2,-36785282#1,-36785282#0,459251295,29348821#1,29348821#2,29348821#3,36944586,-36944585,-151204953,-151204912#2,-151204912#1,-151204912#0,151204873#1,151204873#2,-36785531#2,-36785531#1,-36785531#0,28900527#2,36785429#0,37853866,18913058#4,18913059,-28900547,-28884639,18913060#0,18913060#1,28884541#8,28884541#9,28884541#10,28884541#1,28884541#2,300908085#0,300908085#1,-37995837,-18931823#4,-18931823#3,-38250589,-18898492#0,18932845#0,18932845#1,37262367#2",5.134249054976101,5932.003885708431,76.11000000000001,21.002297982920346,70.02,0.8952400758724851,0.5500244301648107,0.0,0.0,0.0,0.3353641630938794,0.13358208995819948,0.3404436140302309,0.0,0.19061013291769016,0.08400746048505314,1.6857709793637041,8.766009092691261,0.8428854896818521,0.1685770979363704,1.0114625876182224,0.0,95.82157108558735,5.731621329836594,4.088637473890577,99.50148160756382,12.13755105141867
-427195178,137390626,"-427195178,-137971479#2,-137971479#1,-137971479#0,240380503,137971497#4,137971497#5,137971497#6,1124801915,137971476#0,137971476#1,-1057963241,-137971508#0,-427195125#2,137971489,-203098161#0,137971466#1,-29260616#3,-29260616#2,-29260616#0,29411353,1374074868,172682163#0,-427195175#3,-427195175#1,-427195175#0,-172682225#1,-172682225#0,38250445#8,38250446,315149525#1,287878573,701009076#0,701009076#1,701009076#2,933175747#0,933175747#1,396759848#0,-32538638#1,345585229,701009078,598732995,38250447,172682158#0,172682158#1,38319636,38319643#0,38319643#1,-36785429#1,37853866,18913058#4,18913059,-28900547,-28884639,18913060#0,18913060#1,28884541#8,28884541#9,28884541#10,28884541#1,28884541#2,300908085#0,300908085#1,-37995837,-18931823#4,-18931823#3,-38250589,-18898492#0,137390626",6.224505130099624,6828.729625470058,70.43791304347828,25.057736667039187,70.02,0.9089967957329749,0.47689615023619736,0.0,0.0,0.0,0.28253775057783803,0.32196249239067093,0.03705147428209505,0.0,0.35844828274939594,0.07297588414792888,1.1715209766339691,13.472491231290643,1.025080854554723,0.5857604883169846,0.2928802441584923,0.0,90.32826569030897,5.418284516932107,3.708136222665114,139.75983383705596,10.104368423467983
-427195178,137390626,"-427195178,-137971479#2,-137971479#1,137971471,203503145#0,203503145#1,-754113936#0,-1238964976#0,410104741,203098167#5,203098167#6,203098167#1,203098171#0,203098171#1,203098171#2,203098171#3,203098171#4,203098154#0,-202944382#2,-202944382#1,-202944382#0,-172682233#2,-172682233#0,-427195175#3,-427195175#1,-427195175#0,-172682225#1,-172682225#0,38250445#8,38250446,315149525#1,287878573,701009076#0,701009076#1,701009076#2,933175747#0,933175747#1,396759848#0,-32538638#1,345585229,701009078,598732995,38250447,172682158#0,172682158#1,38319636,38319643#0,38319643#1,-36785429#1,37853866,18913058#4,18913059,-28900547,-28884639,18913060#0,18913060#1,28884541#8,28884541#9,28884541#10,28884541#1,28884541#2,300908085#0,300908085#1,-37995837,-18931823#4,-18931823#3,-38250589,-18898492#0,137390626",5.505742608219114,6015.422877242334,72.17634782608697,24.54965723722987,70.02,0.896692836119308,0.4680714764149496,0.0,0.0,0.0,0.1678049240410246,0.36549297612909637,0.10502203624411954,0.0,0.3616800635857593,0.08284248542378199,1.3299148145121695,12.30171203423757,0.9974361108841272,0.6649574072560848,0.3324787036280424,0.0,80.35954783657097,6.150856017118785,3.266494456385108,117.71118085190831,11.470515275167463
-427195178,137390626,"-427195178,-137971479#2,-137971479#1,-137971479#0,240380503,137971497#4,137971497#5,137971497#6,1124801915,137971476#0,137971476#1,-1057963241,-137971508#0,-427195125#2,137971489,-203098161#0,137971466#1,-29260616#3,-29260616#2,-29260616#0,29411353,1374074868,172682163#0,-427195175#3,-427195175#1,-427195175#0,-172682225#1,-172682225#0,38250445#8,38250446,315149525#1,287878573,701009076#0,701009076#1,701009076#2,933175747#0,933175747#1,396759848#0,-32538638#1,345585229,701009078,598732995,32538630,345585228,440557653#0,440557653#1,18934349#0,18934349#1,18934349#2,18934349#3,29348495#0,29348495#1,29348495#2,13966483#0,18898486,18898487,-427974169#4,-427974169#3,-427974169#2,-1332936426,-29347640#4,-29347640#3,-29347640#2,-29347640#1,-29347640#0,-18932845#2,-18932845#1,-18932845#0,137390626",5.449549265824468,6076.416471913235,63.04643478260869,21.51066417020818,70.02,0.9375378829452289,0.5804220946141412,0.0,0.0,0.0,0.19750331668683246,0.18841371006130894,0.041638768716229825,0.0,0.5724442045356286,0.0,0.6582827260917734,9.545099528330715,0.49371204456883006,0.8228534076147167,0.3291413630458867,0.0,87.05389043967956,4.114267038073584,3.2996151933529525,117.26589667416052,11.355377025083092
1124801956#0,-37853864,"1124801956#0,1124801956#1,137971488#0,137971488#1,137971488#2,137971488#3,137971488#4,137971488#5,-137971493#5,203098165#0,203098165#1,203098165#2,203098165#3,-203098166#0,-29260616#4,-29260616#3,-29260616#2,-29260616#0,29411353,1374074868,172682163#0,-427195175#3,-427195175#1,-427195175#0,-172682225#1,-172682225#0,38250445#8,38250446,315149525#1,287878573,701009076#0,701009076#1,701009076#2,933175747#0,933175747#1,396759848#0,-32538638#1,345585229,701009078,598732995,38250447,172682158#0,-38319644,-38319635#0,-38319637#1,-38250449#1,-38250449#0,-37853864",3.071451727086129,4230.735275504114,67.92,22.40502159518823,50.00399999999999,1.0,0.5457628154163656,0.0,0.0,0.0,0.24670507610978087,0.26020711478457065,0.17140997455788037,0.0,0.3216778345477682,0.0,0.9454621335350223,8.509159201815201,0.7090966001512667,0.47273106676751114,0.23636553338375557,0.0,73.13559068397288,4.018214067523845,2.8571459833147466,133.68914116585745,11.345545602420268
