origins,destinations,path,free_flow_time,total_length,mean_speed,speed_std,speed_range,pct_high_speed,pct_motorway,pct_trunk,pct_primary,pct_secondary,pct_tertiary,pct_unclassified,pct_residential,lane_changes_per_km,priority_changes_per_km,yield_priority_changes_per_km,traffic_lights_per_km,bearing_std,turns_per_km,left_yield_turns_per_km,mean_circuity,edge_length_std,edges_per_km,h3_sequence
-144875560#0,-25329978#4,"-144875560#0,144875502#3,144875502#4,49247553#0,49247553#1,49247553#2,49247553#3,-519902513#3,-519902513#2,-519902513#1,-519902513#0,-1307929469,-1307929468,-1008296838#2,-1008296838#1,-1008296838#0,-1209786786#1,-1209786786#0,-1209786785#0,-560395151#5,-560395151#4,-560395151#3,-560395151#2,-560395151#0,164272030#0,164272030#1,164272030#2,164272030#4,144877432#0,144877432#1,144877437#1,663858315#1,-144912012#2,-144912012#1,-144912012#0,-1207486475#2,-1207486475#1,-1207486475#0,-164272030#7,-164272030#6,-164272030#5,25330399#0,25329887#0,47358710#0,47358710#1,47358710#2,47358647#4,47358647#5,47358647#6,47358647#7,47358647#8,47358684#1,1034989095#0,1034989095#1,1034989095#2,1034989096,26116053#0,26116053#1,26116053#2,551289861#0,551289861#1,-25329978#6,-25329978#5,-25329978#4",3.10097213831537,3129.790092018397,49.69125000000001,2.5020000000000007,20.016000000000005,0.9681855499790989,0.0,0.0,0.0,0.23951854003861778,0.3092152247717388,0.02012706117481878,0.4311391740148247,0.0,12.460899566222652,1.2780409811510411,2.2365717170143222,89.11933620049693,2.5560819623020823,0.0,2.000327815060031,45.378555135969734,20.44865569841666,"8a75582408e7fff,8a75582408c7fff,8a75582408d7fff,8a75582408f7fff,8a7558240127fff,8a75582401affff,8a7558240187fff,8a755824019ffff,8a755824054ffff,8a755824055ffff,8a7558240477fff,8a755824040ffff,8a75582404e7fff,8a755824041ffff,8a7558240417fff,8a7558240407fff,8a7558240437fff,8a755824058ffff,8a75582404a7fff,8a75582404affff,8a755824048ffff,8a7558242b27fff,8a755824049ffff,8a755824286ffff,8a755824284ffff,8a7558240497fff,8a7558240487fff,8a75582404b7fff"
-144875560#0,-25329978#4,"-144875560#0,144875502#3,144875502#4,49247553#0,49247553#1,49247553#2,49247553#3,-25347116#6,1307929464#0,1307929464#1,1307929464#2,1307929464#3,1307929465#0,-1207486477#0,-1307929468,-1008296838#2,-1008296838#1,-1008296838#0,-1209786786#1,-1209786786#0,-1209786785#0,-27510758#10,-27510758#9,144875556#9,144875556#10,144875556#11,144875556#12,144875556#13,144875556#14,144875556#15,144875556#16,286595890#3,286595890#4,-560395151#2,-560395151#0,164272030#0,164272030#1,164272030#2,49247566,584171505,144877437#0,-144877432#1,-144877432#0,164272030#5,164272030#6,164272030#7,1207486474#0,1207486474#1,1207486474#2,1207486474#3,1207486474#4,25329950#3,25330010#0,147140077#0,147140077#1,-25330010#1,-147140087#1,147139956,-147140091#0,-147140074,147140091#2,25330986#4,25330986#5,25330986#6,25330986#7,25330031#0,25330031#1,25330031#2,25330031#3,25330031#4,25329950#1,-25330006#6,-25330006#5,-25330006#4,-25330006#3,-25330006#2,-25330006#1,-25330006#0,1207476767#0,1207476767#1,1207476767#2,1207476767#3,25266843#0,25266843#1,25266843#2,147140059#0,147140059#1,147140059#2,1207749950#1,1207749950#2,147139977#1,1207476766#0,1207476766#1,1207476766#2,-25266408#3,-25266408#2,-25266408#1,-25266408#0,25329978#0,25329978#1,-47358695#1,-47358695#0,1034989096,26116053#0,26116053#1,26116053#2,26116053#3,26116053#4,26116053#5,663858315#0,663858315#1,-144912012#2,-144912012#1,-144912012#0,-1207486475#2,-1207486475#1,-1207486475#0,-25329978#9,-25329978#8,-25329978#7,-25329978#6,-25329978#5,-25329978#4",5.142988564722645,5355.818889462742,48.86429268292684,6.802358629918596,50.004000000000005,0.9513122744633404,0.0,0.0,0.0,0.2202403403225594,0.3408789185950653,0.0,0.4388807410823752,0.0,21.098547641766014,1.8671281098907977,1.6804152989017178,93.13200046709942,3.5475434087925155,0.7468512439563191,3.423038984095958,39.47793083962491,22.96567575165681,"8a75582408e7fff,8a75582408c7fff,8a75582408d7fff,8a75582408f7fff,8a755824088ffff,8a7558240127fff,8a75582401a7fff,8a75582401affff,8a7558240187fff,8a755824019ffff,8a755824054ffff,8a755824055ffff,8a7558240477fff,8a755824040ffff,8a75582404e7fff,8a755824041ffff,8a7558240407fff,8a7558240417fff,8a75582404a7fff,8a755824058ffff,8a755824059ffff,8a7558240597fff,8a75582405b7fff,8a75582462effff,8a755824625ffff,8a75582462e7fff,8a75582462f7fff,8a75582462d7fff,8a75582462c7fff,8a75582462cffff,8a7558242967fff,8a7558242947fff,8a7558242957fff,8a7558242827fff,8a755824291ffff,8a7558242807fff,8a755824282ffff,8a7558242877fff,8a7558242847fff,8a7558242867fff,8a755824286ffff,8a7558240497fff,8a7558240487fff,8a7558240437fff,8a75582404b7fff"
-144875560#0,-25329978#4,"-144875560#0,144875502#3,144875502#4,49247553#0,49247553#1,49247553#2,49247553#3,-519902513#3,-519902513#2,-519902513#1,-519902513#0,-1307929469,-1307929468,-1008296838#2,-1008296838#1,-1008296838#0,-1209786786#1,-1209786786#0,-1209786785#0,-560395151#5,-560395151#4,-560395151#3,-560395151#2,-560395151#0,164272030#0,164272030#1,164272030#2,164272030#4,164272030#5,164272030#6,164272030#7,-25329978#9,-25329978#8,-25329978#7,-25329978#6,-25329978#5,-25329978#4",1.8765538756899445,1912.352945362566,50.00399999999999,1.440687576419042e-14,0.0,1.0,0.0,0.0,0.0,0.39200020858359474,0.4935263052856397,0.0,0.11447348613076572,0.0,4.706244222241975,0.5229160246935528,3.6604121728548695,41.56545242171036,1.0458320493871056,0.0,1.2222330176634195,56.07936395789724,19.347892913661454,"8a75582408e7fff,8a75582408c7fff,8a75582408d7fff,8a75582408f7fff,8a7558240127fff,8a75582401affff,8a7558240187fff,8a755824019ffff,8a755824054ffff,8a755824055ffff,8a7558240477fff,8a755824040ffff,8a75582404e7fff,8a755824041ffff,8a7558240417fff,8a75582404a7fff,8a75582404b7fff,8a7558240497fff"
-144875560#0,-25329978#4,"-144875560#0,144875502#3,144875502#4,49247553#0,49247553#1,49247553#2,49247553#3,-25347116#6,1307929464#0,1307929464#1,1307929464#2,1307929464#3,1307929465#0,1307929465#1,144875556#0,144875556#1,144875556#2,144875556#3,144875556#4,144875556#5,144875556#6,144875556#7,144875556#8,-27510758#8,-27510758#7,-27510758#6,-27510758#5,-27510758#4,-27510758#3,-27510758#2,-27510758#1,-27510758#0,25329923#3,25329923#4,25329923#5,25329923#6,-1207486475#7,-1207486475#6,-1207486475#5,-1207486475#4,-1207486475#3,-1207486475#2,-1207486475#1,-1207486475#0,-25329978#9,-25329978#8,-25329978#7,-25329978#6,-25329978#5,-25329978#4",1.819084921451109,1952.029658094306,52.403040000000004,8.218136898348677,29.988,1.0,0.0,0.0,0.0,0.0,0.4585059005510566,0.0,0.5414940994489434,0.0,10.758033267026034,0.5122872984298111,2.0491491937192445,64.18539436027335,1.0245745968596223,0.5122872984298111,1.2475914058472937,39.394876261053156,25.61436492149056,"8a75582408e7fff,8a75582408c7fff,8a75582408d7fff,8a75582408f7fff,8a755824088ffff,8a7558240127fff,8a75582401a7fff,8a7558240187fff,8a7558240197fff,8a755824056ffff,8a755824054ffff,8a755824055ffff,8a7558240547fff,8a7558240557fff,8a755824050ffff,8a755824051ffff,8a7558240437fff,8a755824058ffff,8a75582404a7fff,8a75582404b7fff,8a7558240497fff"
-144875560#0,-25329978#4,"-144875560#0,144875502#3,144875502#4,49247553#0,49247553#1,49247553#2,49247553#3,-519902513#3,-519902513#2,-519902513#1,-519902513#0,-1307929469,-1307929468,-1008296838#2,-1008296838#1,-1008296838#0,-1209786786#1,-1209786786#0,-1209786785#0,-560395151#5,-560395151#4,-560395151#3,-560395151#2,-560395151#0,164272030#0,164272030#1,164272030#2,164272030#4,164272030#5,164272030#6,164272030#7,-25329978#9,-25329978#8,-25329978#7,-551289861#1,-551289861#0,26116053#3,26116053#4,26116053#5,663858315#0,663858315#1,144877436#0,144877436#1,584171504#9,144877437#0,-144877432#1,-144877432#0,25330399#0,25330399#1,25330399#2,147139905#0,147139905#1,1034989095#2,47358695#0,47358695#1,25329978#2,25329978#3,25329978#4",3.021087671929823,2917.983506307599,48.968689655172426,4.471650373172205,20.016000000000005,0.916974126612806,0.0,0.0,0.0,0.2569043834028287,0.31283352752657145,0.0,0.4302620890705997,0.0,7.882155588022524,0.6854048337410891,2.398916918093812,87.97059480516998,1.3708096674821781,0.34270241687054454,1.9061208189952015,47.65821207593118,19.876740178491584,"8a75582408e7fff,8a75582408c7fff,8a75582408d7fff,8a75582408f7fff,8a7558240127fff,8a75582401affff,8a7558240187fff,8a755824019ffff,8a755824054ffff,8a755824055ffff,8a7558240477fff,8a755824040ffff,8a75582404e7fff,8a755824041ffff,8a7558240417fff,8a75582404a7fff,8a75582404b7fff,8a7558240487fff,8a7558240437fff,8a7558240407fff,8a75582404affff,8a755824049ffff,8a755824286ffff,8a7558242867fff,8a7558240497fff"
-144875560#0,-25329978#4,"-144875560#0,144875502#3,144875502#4,49247553#0,49247553#1,49247553#2,49247553#3,-25347116#6,1307929464#0,1307929464#1,1307929464#2,1307929464#3,1307929465#0,1307929465#1,144875556#0,144875556#1,144875556#2,144875556#3,144875556#4,144875556#5,144875556#6,144875556#7,144875556#8,144875556#9,144875556#10,144875556#11,144875556#12,144875556#13,144875556#14,144875556#15,144875556#16,286595890#3,286595890#4,560395151#3,144878273#0,144878273#1,144878273#2,144878273#3,144878273#4,584171504#8,584171504#9,-584171505,286595890#0,286595890#1,286595890#2,144875556#17,144875556#18,144875556#19,164272030#1,164272030#2,164272030#4,164272030#5,164272030#6,164272030#7,-25329978#9,-25329978#8,-25329978#7,-25329978#6,-25329978#5,-25329978#4",2.070566354691625,2258.4030870009146,50.004000000000005,0.0,0.0,1.0,0.0,0.0,0.0,0.036214218708294166,0.23254594780059415,0.0,0.7312398334911114,0.0,16.38325780413929,0.8855815029264481,2.656744508779344,56.86369196574359,1.7711630058528962,0.8855815029264481,1.4434023943222372,38.26135437889502,26.56744508779344,"8a75582408e7fff,8a75582408c7fff,8a75582408d7fff,8a75582408f7fff,8a755824088ffff,8a7558240127fff,8a75582401a7fff,8a7558240187fff,8a7558240197fff,8a755824056ffff,8a755824054ffff,8a755824055ffff,8a7558240477fff,8a755824040ffff,8a755824042ffff,8a7558240407fff,8a75582404e7fff,8a755824041ffff,8a7558240417fff,8a75582404a7fff,8a75582404b7fff,8a7558240497fff"
-144875560#0,-25329978#4,"-144875560#0,144875502#3,144875502#4,49247553#0,49247553#1,49247553#2,49247553#3,-519902513#3,-519902513#2,-519902513#1,-519902513#0,-1307929469,-1307929468,-1008296838#2,-1008296838#1,-1008296838#0,-1209786786#1,-1209786786#0,-1209786785#0,-560395151#5,-560395151#4,-560395151#3,-560395151#2,-560395151#0,-296087333#5,-296087333#4,-296087333#2,-296087333#0,-710871898#5,-710871898#4,-710871898#3,-710871898#1,-710871898#0,-286595747#2,-286595747#1,-286595747#0,286595748#0,286595748#1,1209786782#1,25264701#0,25264701#1,286595757#0,286595757#1,47358684#0,47358684#1,1034989095#0,1034989095#1,1034989095#2,1034989096,26116053#0,26116053#1,26116053#2,551289861#0,551289861#1,-25329978#6,-25329978#5,-25329978#4",2.3642761496247178,2476.0203894971496,49.65284210526317,2.6511839659013923,20.016000000000005,0.9922715023827315,0.0,0.0,0.0,0.4955623213886063,0.2196275760884901,0.05323811066080901,0.23157199186209435,0.8077477909647489,9.289099596094612,0.8077477909647489,5.250360641270868,84.25802998604038,1.2116216864471234,0.0,1.582487103016175,47.605986763846744,23.020812042495344,"8a75582408e7fff,8a75582408c7fff,8a75582408d7fff,8a75582408f7fff,8a7558240127fff,8a75582401affff,8a7558240187fff,8a755824019ffff,8a755824054ffff,8a755824055ffff,8a7558240477fff,8a755824040ffff,8a75582404e7fff,8a75582404f7fff,8a75582404d7fff,8a7558242b27fff,8a7558242b07fff,8a7558242b17fff,8a7558242b37fff,8a755824284ffff,8a755824286ffff,8a7558240497fff,8a7558240487fff,8a75582404b7fff"
-144875560#0,-25329978#4,"-144875560#0,144875502#3,144875502#4,49247553#0,49247553#1,49247553#2,49247553#3,-519902513#3,-519902513#2,-519902513#1,-519902513#0,-1307929469,-1307929468,-1008296838#2,-1008296838#1,-1008296838#0,-1209786786#1,-1209786786#0,-1209786785#0,-560395151#5,-560395151#4,-560395151#3,-560395151#2,-560395151#0,164272030#0,164272030#1,164272030#2,164272030#4,164272030#5,26116053#5,663858315#0,663858315#1,-144912012#2,-144912012#1,-144912012#0,-1207486475#2,-1207486475#1,144911975#0,144911975#1,663858316,-144877432#0,25330399#0,25329887#0,25329887#1,25329887#3,25329887#4,-710871898#5,-710871898#4,-710871898#3,-710871898#1,-710871898#0,-286595747#2,-286595747#1,49247532#0,49247532#1,49247532#2,49247532#3,297704256#1,297704256#2,297704256#3,297704256#4,47358647#0,47358647#1,47358647#2,47358647#3,47358647#4,47358647#5,47358647#6,47358647#7,47358647#8,47358684#1,1034989095#0,1034989095#1,1034989095#2,47358695#0,47358695#1,25329978#2,25329978#3,25329978#4",3.309647444290892,3403.6767828611287,49.75063291139241,2.2519759424935306,20.016000000000005,0.9707455916614002,0.0,0.0,0.0,0.2908275315148851,0.25800619948883013,0.01850747901904002,0.43265878997724466,0.0,20.272195158906552,1.7627995790353523,4.406998947588381,88.1395644047728,3.231799228231479,0.5875998596784507,2.2233913121571613,45.01004396584413,23.210194457298805,"8a75582408e7fff,8a75582408c7fff,8a75582408d7fff,8a75582408f7fff,8a7558240127fff,8a75582401affff,8a7558240187fff,8a755824019ffff,8a755824054ffff,8a755824055ffff,8a7558240477fff,8a755824040ffff,8a75582404e7fff,8a755824041ffff,8a7558240417fff,8a7558240437fff,8a755824058ffff,8a75582404affff,8a75582404f7fff,8a75582404d7fff,8a7558242b27fff,8a7558242b07fff,8a7558242b2ffff,8a755824049ffff,8a755824286ffff,8a755824284ffff,8a7558242867fff,8a7558240497fff"
-144875560#0,-25329978#4,"-144875560#0,144875502#3,144875502#4,49247553#0,49247553#1,49247553#2,49247553#3,-519902513#3,-519902513#2,-519902513#1,-519902513#0,-1307929469,-1307929468,-1008296838#2,-1008296838#1,-1008296838#0,-1209786786#1,-1209786786#0,-1209786785#0,-560395151#5,-560395151#4,-560395151#3,-560395151#2,-560395151#0,164272030#0,164272030#1,164272030#2,164272030#4,164272030#5,26116053#5,663858316,-144877432#0,25330399#0,25330399#1,25330399#2,147139905#0,147139905#1,1034989095#2,1034989096,26116053#0,26116053#1,26116053#2,551289861#0,551289861#1,-25329978#6,-25329978#5,-25329978#4",2.6825227571230084,2546.9113808439433,48.7263829787234,4.945798438873631,20.016000000000005,0.904877676167776,0.0,0.0,0.0,0.2943340546144862,0.30013095426771885,0.0,0.4055349911177948,0.0,9.03054584976519,0.7852648565013208,2.748426997754623,80.9439916327694,1.5705297130026417,0.0,1.6277953242255792,50.786305095634965,18.45372412778104,"8a75582408e7fff,8a75582408c7fff,8a75582408d7fff,8a75582408f7fff,8a7558240127fff,8a75582401affff,8a7558240187fff,8a755824019ffff,8a755824054ffff,8a755824055ffff,8a7558240477fff,8a755824040ffff,8a75582404e7fff,8a755824041ffff,8a7558240417fff,8a75582404affff,8a755824049ffff,8a755824286ffff,8a7558240497fff,8a7558240487fff,8a75582404b7fff"
-144875560#0,-25329978#4,"-144875560#0,144875502#3,144875502#4,49247553#0,49247553#1,49247553#2,49247553#3,-25347116#6,1307929464#0,1307929464#1,1307929464#2,1307929464#3,1307929465#0,-1207486477#0,-1307929468,-1008296838#2,-1008296838#1,-1008296838#0,-1209786786#1,-1209786786#0,-1209786785#0,-27510758#10,-27510758#9,144875556#9,144875556#10,144875556#11,144875556#12,144878273#2,144878273#3,144878273#4,584171504#8,584171504#9,144877437#0,144877437#1,663858315#1,-144912012#2,-144912012#1,-144912012#0,-1207486475#2,-1207486475#1,144911975#0,144911975#1,663858316,-144877432#0,25330399#0,25329887#0,47358710#0,47358710#1,47358710#2,47358647#4,47358647#5,47358647#6,47358647#7,47358647#8,47358684#1,1034989095#0,1034989095#1,1034989095#2,47358695#0,47358695#1,25329978#2,47358697#0,47358697#1,26116053#0,26116053#1,26116053#2,26116053#3,26116053#4,164272030#6,164272030#7,-25329978#9,-25329978#8,-25329978#7,-25329978#6,-25329978#5,-25329978#4",3.1434487401872206,3256.7693959761505,49.74063157894737,2.295992664576583,20.016000000000005,0.9694259745312467,0.0,0.0,0.0,0.12855739552607556,0.1430343975332773,0.036699076534733685,0.6917091304059133,0.0,20.572534267480155,2.149369251826285,1.535263751304489,87.09861313324373,3.991685753391672,1.2282110010435914,2.081483492014664,41.30356382081382,23.336009019828236,"8a75582408e7fff,8a75582408c7fff,8a75582408d7fff,8a75582408f7fff,8a755824088ffff,8a7558240127fff,8a75582401a7fff,8a75582401affff,8a7558240187fff,8a755824019ffff,8a755824054ffff,8a755824055ffff,8a7558240477fff,8a755824042ffff,8a7558240407fff,8a7558240437fff,8a755824058ffff,8a7558240417fff,8a75582404affff,8a755824048ffff,8a7558242b27fff,8a755824049ffff,8a755824286ffff,8a755824284ffff,8a7558242867fff,8a7558240497fff,8a7558240487fff,8a75582404a7fff,8a75582404b7fff"
