origins,destinations,path,free_flow_time,total_length,mean_speed,speed_std,speed_range,pct_high_speed,pct_paved,pct_unpaved,pct_motorway,pct_trunk,pct_primary,pct_secondary,pct_tertiary,pct_unclassified,pct_residential,pct_lit,lane_changes_per_km,priority_changes_per_km,yield_priority_changes_per_km,traffic_lights_per_km,bridges_per_km,tunnels_per_km,bearing_std,turns_per_km,mean_circuity,edge_length_std,edges_per_km
-164532855#1,-129428779#4,"-164532855#1,164532855#1,38748039#4,38748039#5,38748039#6,220878870,468462759#1,38748249#4,38748249#5,38747979,292437773#0,292437773#1,38747983#0,38747983#1,217009089#0,217009089#1,376070044,-102309663#5,392167059,-38748951,-38747976#0,-102309663#1,-102309663#0,-161688660#3,-161688660#2,129428779#0,-129428779#5,-129428779#4",2.77763512892558,2217.536953608322,40.71085714285715,10.165615995670336,20.016000000000005,0.5649877930331331,1.0,0.0,0.0,0.0,0.0,0.3241538987862879,0.11670866094384184,0.0,0.5591374402698703,0.0,0.9019015429463977,20.743735487767147,1.8038030858927954,0.45095077147319884,0.0,0.0,50.42515627596187,6.764261572097983,1.354467616540909,54.84470302824184,12.626621601249568
-164532855#1,-129428779#4,"-164532855#1,164532855#1,38748039#4,38748039#5,38748039#6,220878870,468462759#1,38748249#4,38748249#5,38747979,292437773#0,292437773#1,38747983#0,38747983#1,217009089#0,217009089#1,376070044,-102309663#5,-102309663#4,-102309663#3,-102309663#2,-102309663#1,-102309663#0,-161688660#3,-161688660#2,129428779#0,-129428779#5,-129428779#4",2.61158041330283,2073.51238152779,40.71085714285715,10.165615995670336,20.016000000000005,0.534772180376869,1.0,0.0,0.0,0.0,0.0,0.34666937878864623,0.17365770538966982,0.0,0.4796729158216839,0.0,0.964546929074219,15.432750865187504,1.4468203936113284,0.4822734645371095,0.0,0.0,44.111190810160906,5.305008109908204,1.2664976647654407,56.63102507608451,13.503657007039067
-164532855#1,-129428779#4,"-164532855#1,164532855#1,38748039#4,38748039#5,38748039#6,220878870,468462759#1,38748249#4,38748249#5,38747979,292437773#0,292437773#1,38747983#0,38747983#1,217009089#0,217009089#1,376070044,-102309663#5,392167059,-38748951,38748951,-38748951,-38747976#0,-102309663#1,-102309663#0,-161688660#3,-161688660#2,129428779#0,-129428779#5,-129428779#4",2.976867190360665,2412.632813064045,41.33040000000001,10.088202770802521,20.016000000000005,0.6001647498963483,1.0,0.0,0.0,0.0,0.0,0.29794142122352196,0.10727109697245232,0.0,0.5947874818040259,0.0,0.8289699075509128,19.066307873670993,1.6579398151018256,0.4144849537754564,0.0,0.0,59.5170831691273,7.046244214182759,1.4736318195653548,53.12411630087011,12.434548613263692
-38750267#0,-229641209,"-38750267#0,38750288#1,38750288#2,38750288#3,320544229#0,320544229#1,-123245606,-229641209",0.4673110857013791,452.9337440202077,37.494,10.359264176847423,20.016000000000005,0.12983530315087186,0.3094127388672655,0.0,0.0,0.0,0.0,0.12983530315087186,0.0,0.0,0.8701646968491282,0.0,0.0,35.32525498759518,2.2078284367246988,0.0,0.0,0.0,67.43799847578393,13.246970620348192,2.5721776112685077,49.43567521633245,17.66262749379759
76213255#2,-28744036,"76213255#2,38748040#2,38748291#4,38748291#1,38748292#0,38763845#0,38763845#1,38763845#2,229565427,38764856#3,38764856#4,38766905,38771754,386967480#2,386967480#3,-28744087,105514000#2,24809238#5,24809238#6,28744040#3,-28744034#2,-28744034#1,-28744034#0,28743988#3,-28744036",1.9552560981195928,2196.3296889803346,47.602079999999994,6.638556180375369,20.016000000000005,0.9738015558582986,0.9456432131862798,0.0,0.0,0.0,0.0,0.0,0.03601282680750005,0.0,0.9639871731925,0.20892342314362458,0.0,6.374270707281484,0.45530505052010606,0.0,0.0,0.0,119.23672467816829,6.374270707281484,1.3456938283622106,69.09734298921167,11.382626263002651
76213255#2,-28744036,"76213255#2,38748040#2,38748291#4,38748291#1,38748292#0,38763845#0,38763845#1,38763845#2,229565427,38764856#3,38764856#4,38766905,38771754,386967480#2,386967480#3,-28744087,105514000#2,24809238#5,24809238#6,28744040#3,-28744034#2,-28744034#1,-28744034#0,-28744032,28744032,28743988#3,-28744036",2.293293055163029,2521.5965059386476,47.77999999999999,6.410250253125251,20.016000000000005,0.9771809563750593,0.9526548262597199,0.0,0.0,0.0,0.0,0.0,0.03136744539228978,0.0,0.9686325546077101,0.18197388673924042,0.0,5.552038150048353,0.39657415357488235,0.0,0.0,0.0,122.37720952764325,6.345186457198118,1.544985196296609,69.32152894801924,10.707502146521824
76213255#2,-28744036,"76213255#2,38748040#2,38748291#4,38748291#1,38748292#0,38763845#0,38763845#1,38763845#2,229565427,38764856#3,38764856#4,38766905,38771754,386967480#2,386967480#3,-28744087,105514000#2,24809238#5,24809238#6,28744040#3,-28744034#2,28744003,28743988#1,28744203,-28744034#0,28743988#3,-28744036",2.322402726389331,2532.9810386581516,47.77999999999999,6.410250253125251,20.016000000000005,0.9772835170120365,0.9528676200672258,0.0,0.0,0.0,0.0,0.0,0.03122646379671299,0.0,0.9687735362032869,0.18115600155334274,0.0,5.527084406212732,0.39479174330090944,0.0,0.0,0.0,121.1413066154394,7.10625137941637,1.551960513115523,70.12272811831738,10.659377069124554
694306270#0,-160515035#2,"694306270#0,694306270#1,38748249#3,38748249#4,38748249#5,38747979,292437773#0,292437773#1,930646905,38748290#0,38748290#1,635162172#5,635162172#0,635162172#1,635162172#2,-160515035#6,-160515035#5,-160515035#4,-160515035#3,-160515035#2",1.0880698139587008,871.0383743682128,37.994400000000006,10.060535794039897,20.016000000000005,0.42924615021281076,0.899322463183139,0.0,0.0,0.0,0.0,0.08335646948058258,0.21278390195406544,0.0,0.7038596285653519,0.0,2.296110089811661,26.4052660328341,1.1480550449058304,0.0,0.0,0.0,97.34568739370337,10.332495404152473,2.230473351400549,50.33575669119281,22.96110089811661
694306270#0,-160515035#2,"694306270#0,694306270#1,38748249#3,38748249#4,38748249#5,38747979,292437773#0,292437773#1,930646905,38748290#0,38748290#1,635162172#5,376539413,635162168,635162172#1,635162172#2,-160515035#6,-160515035#5,-160515035#4,-160515035#3,-160515035#2",1.0884699740227264,900.932953608105,37.61314285714287,9.960228844186837,20.016000000000005,0.41500298927662266,0.902663125315649,0.0,0.0,0.0,0.0,0.08059055158173649,0.23890515096344492,0.0,0.6805042974548186,0.0,4.4398420370579,25.52909171308293,1.109960509264475,0.0,0.0,0.0,98.86628683651263,9.989644583380276,2.307024585316363,49.01687219842588,23.309170694553977
-125088086#0,-461937240#2,"-125088086#0,125088086#0,125088086#1,-125088059#0,468565711#4,251951112#1,-125088069#1,-125088069#0,215030984,461937240#2,-461937240#2",1.034393757503001,717.2160299438783,33.62727272727273,8.096870668238555,20.016000000000005,0.19473080808251444,0.2029660077794121,0.0,0.0,0.0,0.0,0.0,0.0,0.19473080808251444,0.8052691919174854,0.008235199696897615,0.0,1.394280047084627,0.0,0.0,0.0,0.0,88.81436435805624,12.548520423761644,1.959411806205522,45.042030285066915,15.337080517930898
