agent_id,origins,destinations,free_flow_time,total_length,mean_speed,speed_std,speed_range,pct_high_speed,pct_motorway,pct_trunk,pct_primary,pct_secondary,pct_tertiary,pct_unclassified,pct_residential,lane_changes_per_km,priority_changes_per_km,yield_priority_changes_per_km,traffic_lights_per_km,bearing_std,turns_per_km,left_yield_turns_per_km,mean_circuity,edge_length_std,edges_per_km,h3_sequence
0,-83674624#0,-44419470#10,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,0.4444444444444444,0.2222222222222222,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,1.0,0.5555555555555556,0.1111111111111111,0.4444444444444444,0.4444444444444444,0.6666666666666667,0.4444444444444444,0.0,0.4444444444444444,0.4444444444444444,0.7777777777777778,0.6666666666666667,0.33333333333333337,"8a755824044ffff,8a7558240737fff,8a755824046ffff,8a7558240447fff,8a7558240467fff,8a7558240457fff,8a75582404e7fff"
0,-83674624#0,-44419470#10,0.7777777777777778,0.7777777777777778,0.5555555555555556,0.11111111111111116,0.4444444444444444,0.1111111111111111,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.8888888888888888,0.5555555555555556,0.2222222222222222,0.4444444444444444,0.5555555555555556,0.6666666666666667,0.4444444444444444,0.2222222222222222,0.5555555555555556,0.4444444444444444,0.8888888888888888,0.8888888888888888,0.0,"8a755824044ffff,8a7558240737fff,8a755824046ffff,8a7558240447fff,8a7558240467fff,8a7558240457fff,8a75582404e7fff"
0,-83674624#0,-44419470#10,0.0,0.0,1.0,0.2222222222222222,0.4444444444444444,0.8888888888888888,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.7777777777777778,0.5555555555555556,0.3333333333333333,0.4444444444444444,0.8888888888888888,0.6666666666666667,0.4444444444444444,0.8888888888888888,0.8888888888888888,0.4444444444444444,0.0,0.0,0.7777777777777778,"8a755824044ffff,8a7558240737fff,8a755824046ffff,8a755824009ffff,8a75582400affff,8a755824001ffff,8a755824000ffff,8a7558240007fff,8a7558240467fff,8a7558240447fff,8a7558240457fff,8a75582404e7fff"
0,-83674624#0,-44419470#10,0.2222222222222222,0.33333333333333337,0.16666666666666666,0.6111111111111112,0.4444444444444444,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.7777777777777778,0.4444444444444444,0.33333333333333337,0.33333333333333337,0.4444444444444444,0.7777777777777778,0.33333333333333337,0.4444444444444444,0.33333333333333337,0.2222222222222222,0.5555555555555556,"8a755824044ffff,8a7558240737fff,8a755824046ffff,8a7558240447fff,8a7558240467fff,8a755824054ffff,8a755824055ffff,8a7558240477fff,8a755824040ffff,8a755824042ffff,8a7558240407fff,8a75582404e7fff"
0,-83674624#0,-44419470#10,0.6666666666666667,0.6666666666666667,0.3333333333333333,0.4444444444444444,0.4444444444444444,0.6666666666666666,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.6666666666666666,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.0,0.0,0.4444444444444444,0.5555555555555556,0.0,0.4444444444444444,0.5555555555555556,0.4444444444444444,0.2222222222222222,"8a755824044ffff,8a7558240737fff,8a755824046ffff,8a7558240447fff,8a7558240467fff,8a755824054ffff,8a755824055ffff,8a7558240477fff,8a755824040ffff,8a755824042ffff,8a7558240407fff,8a75582404e7fff"
0,-83674624#0,-44419470#10,0.11111111111111116,0.11111111111111116,0.7777777777777778,0.8888888888888888,0.4444444444444444,1.0,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.1111111111111111,0.5555555555555556,1.0,0.4444444444444444,0.7777777777777778,0.6666666666666667,0.4444444444444444,0.33333333333333337,0.7777777777777778,0.4444444444444444,0.11111111111111116,0.7777777777777778,0.6666666666666667,"8a755824044ffff,8a7558240737fff,8a7558240707fff,8a7558240717fff,8a755824071ffff,8a755824070ffff,8a7558240627fff,8a7558240637fff,8a7558240617fff,8a755824078ffff,8a75582407affff,8a7558240787fff,8a75582407b7fff,8a75582404cffff,8a75582404effff,8a75582404e7fff"
0,-83674624#0,-44419470#10,0.33333333333333337,0.2222222222222222,0.6666666666666666,0.7777777777777778,0.4444444444444444,0.7777777777777778,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.2222222222222222,0.5555555555555556,0.8888888888888888,0.4444444444444444,0.6666666666666667,0.6666666666666667,0.4444444444444444,0.11111111111111116,0.6666666666666667,0.4444444444444444,0.2222222222222222,0.11111111111111116,0.8888888888888888,"8a755824044ffff,8a7558240737fff,8a7558240707fff,8a7558240717fff,8a755824071ffff,8a75582407affff,8a755824078ffff,8a7558240787fff,8a75582407b7fff,8a75582404cffff,8a75582404effff,8a75582404e7fff"
0,-83674624#0,-44419470#10,0.5555555555555556,0.4444444444444444,0.16666666666666666,0.6111111111111112,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.6666666666666667,0.2222222222222222,0.4444444444444444,0.6666666666666667,0.5555555555555556,0.11111111111111116,"8a755824044ffff,8a7558240737fff,8a755824046ffff,8a7558240447fff,8a7558240467fff,8a755824054ffff,8a755824055ffff,8a7558240477fff,8a755824040ffff,8a755824042ffff,8a7558240407fff,8a75582404e7fff"
0,-83674624#0,-44419470#10,0.4444444444444444,0.5555555555555556,0.4444444444444444,0.33333333333333337,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.11111111111111116,0.11111111111111116,0.4444444444444444,0.4444444444444444,0.11111111111111116,0.4444444444444444,0.4444444444444444,0.33333333333333337,0.4444444444444444,"8a755824044ffff,8a7558240737fff,8a755824046ffff,8a7558240447fff,8a7558240467fff,8a755824054ffff,8a755824055ffff,8a755824042ffff,8a7558240407fff,8a755824040ffff,8a75582404e7fff"
1,44420943,102067746#1,0.9,0.9,0.2,0.7,0.7,0.9,0.55,0.55,0.35,0.55,0.5,0.55,0.4,0.65,0.7,0.8,0.44999999999999996,0.9,0.8,0.65,0.9,0.09999999999999998,0.30000000000000004,"8a7558245427fff,8a7558245407fff,8a75582454e7fff"
