sumo_id,from,to,priority,type,speed,lanes,allow,disallow,osmid,has_traffic_light,type_clean,length,bearing,start_x,start_y,end_x,end_y,surface,bridge,tunnel,lit
-1020882132,1510697132,1510697135,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,1020882132.0,0,residential,33.22732008453286,347.34400985930944,4914.36,4572.99,4907.08,4605.41,,,,
-1020882133,9415780730,1510697102,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,1020882133.0,0,residential,37.85853932734315,27.140358629561717,4917.2,4435.52,4934.47,4469.21,,,,
-1020882134,1510696957,1510696930,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,1020882134.0,0,residential,34.502275227208614,207.03297363741927,4756.7,4164.5,4741.02,4133.77,,,,
-1021490570#0,12296588251,9421209241,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,1021490570.0,0,residential,2.268082890901357,167.00538320810074,4943.14,1643.68,4943.65,1641.47,,,,
-1021490570#1,12296588216,12296588251,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,1021490570.0,0,residential,78.89449715409428,151.5474421476324,4905.75,1712.68,4943.14,1643.68,,,,
-1021490570#2,4741239092,12296588216,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,1021490570.0,0,residential,6.539120736001184,144.90030807994117,4901.99,1718.03,4905.75,1712.68,,,,
-1039045484,1626255326,1626255350,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,1039045484.0,0,residential,192.61150349174068,271.82229495762533,5808.49,3533.92,5619.59,3539.93,,,,
-1039045485#0,1626255070,6959264693,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,1039045485.0,0,secondary,17.049108481091054,213.2985944020024,5190.1,3459.25,5180.74,3445.0,,,,
-1039045485#1,1626255111,1626255070,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,1039045485.0,0,secondary,8.725210599177633,206.33011336714668,5193.97,3467.07,5190.1,3459.25,,,,
-1039045485#2,1626255353,1626255111,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,1039045485.0,0,secondary,84.5774529068158,206.94685577618188,5232.29,3542.45,5193.97,3467.07,,,,
-1039045485#3,1626255390,1626255353,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,1039045485.0,0,secondary,27.65769111329873,214.9493665679467,5248.05,3565.0,5232.29,3542.45,,,,
-1039045485#4,1626255415,1626255390,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,1039045485.0,0,secondary,25.79240973619959,228.1746022437719,5267.27,3582.2,5248.05,3565.0,,,,
-1039045485#5,1626255417,1626255415,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,1039045485.0,0,secondary,3.132107916403785,232.6544778174601,5269.76,3584.1,5267.27,3582.2,,,,
-1039045485#6,1626255459,1626255417,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,1039045485.0,0,secondary,93.10534302605812,224.79548187134768,5335.36,3650.17,5269.76,3584.1,,,,
-1039045485#7,4278574244,1626255459,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,1039045485.0,0,secondary,142.24790308405755,232.20605700138327,5447.57,3737.19,5335.36,3650.17,,,,
-1039045486,1626255745,4278574244,11,highway.secondary,100.00800000000001,1,,tram rail_urban rail rail_electric rail_fast ship,1039045486.0,0,secondary,9.316206309437868,233.51141256074808,5455.06,3742.73,5447.57,3737.19,,,,
-1058126264#0,12318776149,12318776146,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,1058126264.0,0,residential,18.46757167481145,319.3764732745566,3073.25,1943.01,3062.33,1955.74,,,,
-1058126264#1,9722720998,12318776149,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,1058126264.0,0,residential,3.774824499231661,343.5333686651488,3074.32,1939.39,3073.25,1943.01,,,,
-1058126267#0,12323465551,1512039670,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,1058126267.0,0,residential,5.989674448582719,209.94658438826616,4943.22,2720.34,4940.23,2715.15,asphalt,,,
-1058126267#1,9722721008,12323465551,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,1058126267.0,0,residential,37.612105763969126,211.8180741658312,4963.05,2752.3,4943.22,2720.34,asphalt,,,
